Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES
IQPNAANSBPBGFQ-UHFFFAOYNA-N,CHEMBL151,4314,N,4.79,chembl20,827435,9606,MMP3,2669,C1=2C(C=C(OC1=CC(=CC2O)O)C=3C=C(O)C(=CC3)O)=O
PRLGEGMFERMHMD-YAQRNVERNA-N,CHEMBL496910,4314,N,4.9,chembl20,564424,9606,MMP3,2669,C1C(=O)C(C=C(O1)C(=O)NCC2=CC=C(C=C2)OC)=S
ZIHRXQGOGSXZRF-WYUMXYHSNA-N,CHEMBL43447,4314,A,6.39,chembl20,104880,9606,MMP3,2669,S(C(CC(O)=NO)CCCC)(C=1C=CC(=CC1)OC)(=O)=O
PBVQVXZZIHDYRZ-GIIKPNSWNA-N,CHEMBL38419,4314,N,4.8,chembl20,104736,9606,MMP3,2669,C=1(SC(S)=NN1)NC(=O)NCCCC2=CC=CC=C2
QPQUTTGIKCBKTK-HCKMINDGNA-N,CHEMBL84255,4314,A,6.52,chembl20,104740,9606,MMP3,2669,S(N(CC(F)(F)F)CC(O)=NO)(C=1C=CC(=CC1)OC)(=O)=O
MRZSOAZZNSUPLS-WYUMXYHSNA-N,CHEMBL140568,4314,A,8.37,chembl20,104579,9606,MMP3,2669,S(N1C(C(O)=NO)CSCCC1)(C2=CC=C(C=C2)OC)(=O)=O
NDGWYSJFTMSGNY-WYUMXYHSNA-N,CHEMBL124680,4314,A,7.32,chembl20,104886,9606,MMP3,2669,S(N1C(C(O)=NO)CNCC1)(C=2C=CC(=CC2)OC)(=O)=O
NKGRTRASISLCCZ-HCKMINDGNA-N,CHEMBL550148,4314,A,6.49,chembl20,571083,9606,MMP3,2669,C=1C(=CC=C(C1)C2=CC=CC=C2)S(=O)(=O)NCC(O)=NO
LONXPMRZFFZWDV-DAGOOLKYNA-N,CHEMBL251901,4314,N,4.51,chembl20,458939,9606,MMP3,2669,N1=C(SC(S)=N1)NC(N[C@H](C(=O)NC)CO)=O
OKFNOYAYJICWGP-YAQRNVERNA-N,CHEMBL498274,4314,N,3.75,chembl20,564424,9606,MMP3,2669,C1C(=O)C(C=C(O1)C(=O)NCC2=CC=C(C=C2)OC)=O
NMRGHYQXKHANMB-UHFFFAOYNA-N,CHEMBL1651849,4314,N,3.22,chembl20,702144,9606,MMP3,2669,O(S(CC(C)C)(=O)=O)C=1C=CC(S(CC2SC2)(=O)=O)=CC1
WFVYENBQHIIIQE-WYUMXYHSNA-N,CHEMBL140575,4314,A,7.85,chembl20,104579,9606,MMP3,2669,S(N1C(C(O)=NO)CCCC1)(C=2C=CC(=CC2)OC)(=O)=O
WCEYHKKUIBHLOB-UYBDAZJANA-N,CHEMBL116756,4314,A,7.82,chembl20,104898,9606,MMP3,2669,N#CCC1=CC(C2=CC=C(C=C2)OCCC(O)=NO)=CC=C1
BGRGANYQQMRQLM-UHFFFAOYNA-N,CHEMBL2063273,4314,A,5.39,chembl20,831071,9606,MMP3,2669,O=S(C1=CC=C(C=C1)OC=2C=CC(=CC2)CO)(CC3SC3)=O
XVGXNGSCQUTFFG-WYUMXYHSNA-N,CHEMBL82558,4314,A,5.49,chembl20,458936,9606,MMP3,2669,S(N(CC(O)=NO)CC(C)C)(C1=CC=C(C=C1)F)(=O)=O
VUPITADPENJHAF-NWHVRFAMNA-N,CHEMBL500361,4314,A,6.52,chembl20,481138,9606,MMP3,2669,C1(C(C)CCC=C(C)C)CC([C@](O)(C(C1=O)=O)C)=O
SVXJLDLOAQUWHI-YAQRNVERNA-N,CHEMBL310422,4314,A,5.75,chembl20,458936,9606,MMP3,2669,S(N(CC(O)=NO)CC(C)C)(=O)(=O)C1=CC=CC=C1
SKVZRQFKXKDXCW-YAQRNVERNA-N,CHEMBL345054,4314,A,7.82,chembl20,104579,9606,MMP3,2669,S(N1C(C(O)=NO)CSCC1)(C=2C=CC(=CC2)OC)(=O)=O
RWLORSFNOCYZCU-YAQRNVERNA-N,CHEMBL482569,4314,N,3.97,chembl20,564424,9606,MMP3,2669,C1C(=O)C(C(=C(O1)C)C(NCC=2C=CC(=CC2)O)=O)=O
SSVAOOCBANMUMS-YAQRNVERNA-N,CHEMBL357233,4314,A,8.24,chembl20,104579,9606,MMP3,2669,S(N1C(C(O)=NO)COCC1)(C=2C=CC(=CC2)OC)(=O)=O
TUZPTIWMMRICKC-WYUMXYHSNA-N,CHEMBL85427,4314,A,5.6,chembl20,104740,9606,MMP3,2669,S(N(CC(O)=NO)C(C)(C)C)(C1=CC=C(C=C1)OC)(=O)=O
UUAWXQCKXNEYJL-YHMJCDSINA-N,CHEMBL343718,4314,A,6.76,chembl20,104579,9606,MMP3,2669,S(N1C(C(O)=NO)CSC1)(C=2C=CC(=CC2)OC)(=O)=O
VALKNOMNTXYCBM-UHFFFAOYNA-N,CHEMBL520785,4314,A,5,chembl20,497404,9606,MMP3,2669,C=1C=C(OC=2C=CC(=CC2)S(CCC(CS)S)(=O)=O)C=CC1
VHYXHLISNBMNNB-WYUMXYHSNA-N,CHEMBL316232,4314,A,5.3,chembl20,458936,9606,MMP3,2669,S(N(CC(O)=NO)CC(C)C)(C=1C=CC(=CC1)N)(=O)=O
FANDWSFYLCHFFT-UHFFFAOYNA-N,CHEMBL1834423,4314,N,3.59,chembl20,771373,9606,MMP3,2669,C1(=CC(OC2=CC=C(C=C2)S(CC3SC3)(=O)=O)=CC=C1N)O
YWAPUIQWVUXRRW-HCKMINDGNA-N,CHEMBL44898,4314,A,8,chembl20,104706,9606,MMP3,2669,S(NCC(O)=O)(C=1C=CC(=CC1)C=2C=CC(=CC2)Br)(=O)=O
ZOQRCAUTYNYRRI-UHFFFAOYNA-N,CHEMBL41892,4314,A,5.4,chembl20,104731,9606,MMP3,2669,N#CC=1C=CC(C2=CC=C(C=C2)OCCN(C(=O)C)O)=CC1
CXCAUNVERLGAII-VPQZEOPVNA-N,CHEMBL1078396,4314,A,5,chembl20,615265,9606,MMP3,2669,C1(NC(CN2N=C3C(C=C(C=C3)OC)=C2O)(C(=O)N1)C)=O
CXQWRCVTCMQVQX-UHFFFAOYNA-N,CHEMBL337309,4314,N,4.63,chembl20,827441,9606,MMP3,2669,C1(=CC(=C2C(=C1)OC(C3=CC=C(C(=C3)O)O)C(C2=O)O)O)O
AJPODVJJWNQXJU-PKSOQXRJNA-N,CHEMBL591321,4314,N,4.96,chembl20,603251,9606,MMP3,2669,C=1(C=CC(C=2C=CC(OCCCCC(=NO)O)=CC2)=CC1)C#N
ALUHGPANWKZMAA-LILDFLRNNA-N,CHEMBL141675,4314,A,6.52,chembl20,104726,9606,MMP3,2669,S(N1C(C(O)=NO)CC=2C(C1)=CC=CC2)(=O)(=O)C=3C=CC=CC3
CGACUHSOXODTSN-KQFUTBAXNA-N,CHEMBL465411,4314,A,6.52,chembl20,481138,9606,MMP3,2669,C1(C(C)CCC=C(C)C)C[C@H]([C@](O)(C(C1=O)=O)C)O
CIRQLPIHICIABR-ZQYUKLRKNA-N,CHEMBL289207,4314,N,4.64,chembl20,104727,9606,MMP3,2669,C=1(SC(S)=NN1)NC(NCC2=C3C(C=CC=C3)=CC=C2)=O
ADLXGSBFAAQQTN-UYBDAZJANA-N,CHEMBL41923,4314,N,4.35,chembl20,104731,9606,MMP3,2669,C=1(C=CC(C=2C=CC(OCC(C(=NO)O)C)=CC2)=CC1)C#N
ACNMHGIRAHNELL-LILDFLRNNA-N,CHEMBL314918,4314,A,7.21,chembl20,104740,9606,MMP3,2669,S(N(CC(O)=NO)CC1CCCCC1)(C2=CC=C(C=C2)OC)(=O)=O
BWTYNJYIHZVAOW-LILDFLRNNA-N,CHEMBL315949,4314,A,6.72,chembl20,104740,9606,MMP3,2669,S(N(CC(O)=NO)CC1=CC=NC=C1)(C=2C=CC(=CC2)OC)(=O)=O
GYMSPACCBMXEPK-WYUMXYHSNA-N,CHEMBL470831,4314,A,5.62,chembl20,564427,9606,MMP3,2669,C1(=CC(C(C(O1)C(NCC2=CC=C(C=C2)OC)=O)=O)=O)C
DZTHIGRZJZPRDV-AVPFZYDONA-N,CHEMBL291829,4314,N,3.3,chembl20,205500,9606,MMP3,2669,C1(=CNC=2C1=CC=CC2)C[C@H](C(=O)O)NC(=O)C
DZTHIGRZJZPRDV-NCKMTPDNNA-N,CHEMBL54170,4314,N,3.3,chembl20,205500,9606,MMP3,2669,C1(=CNC=2C1=CC=CC2)C[C@@H](C(=O)O)NC(=O)C
FCYBWLNLMVDLRH-GPQMBLKYNA-N,CHEMBL105142,4314,A,7.35,chembl20,104709,9606,MMP3,2669,S(N(C(C(O)=NO)CC)CC(C)C)(C1=CC=C(C=C1)OC)(=O)=O
FXBLQHVUMZCBOY-WYUMXYHSNA-N,CHEMBL482961,4314,N,4.05,chembl20,564424,9606,MMP3,2669,C1C(=O)C(C(=C(O1)C)C(=O)NCC2=CC=C(C=C2)OC)=S
GTRBSPVJGOLISO-HCKMINDGNA-N,CHEMBL124681,4314,A,6.57,chembl20,104886,9606,MMP3,2669,S(N1C(C(O)=NO)CN(CC1)C)(C=2C=CC(=CC2)OC)(=O)=O
YFKWYMMUDUFOOX-UYBDAZJANA-N,CHEMBL46963,4314,A,6.23,chembl20,104880,9606,MMP3,2669,S(C(CC(O)=NO)CCC1CCCCC1)(C=2C=CC(=CC2)OC)(=O)=O
MDDQQIMYYBMNMU-HCKMINDGNA-N,CHEMBL172181,4314,A,6.28,chembl20,104748,9606,MMP3,2669,P(N1C(C(O)=NO)CCC1)(C2=CC=C(C=C2)OC)(=O)OCC
GVMUNGGWXRKCEU-PKSOQXRJNA-N,CHEMBL200435,4314,N,3.7,chembl20,327979,9606,MMP3,2669,C1=CC(=CC=C1C2=CC=C(C=C2)C#N)OCCN(C)C(O)=NO
ITWGWXCEGHFMHT-HCKMINDGNA-N,CHEMBL573714,4314,A,6.14,chembl20,591601,9606,MMP3,2669,C=1(C(=CC=CC1)S(C2=CC=C(C=C2)OC)(=O)=O)CC(=NO)O
GPZUWAHQDYJABE-UHFFFAOYNA-N,CHEMBL2063275,4314,N,4.77,chembl20,831071,9606,MMP3,2669,O=S(C1=CC=C(C=C1)OC=2C=CC(=CC2)OC(C)C)(CC3SC3)=O
JKGIALMMFIKINX-VPQZEOPVNA-N,CHEMBL1927185,4314,N,4.11,chembl20,791980,9606,MMP3,2669,C1=CC(=C(CC=2C(NC(N2)=S)=O)C=C1)OCC(=O)O
JKXLPZUCXZNXTD-LILDFLRNNA-N,CHEMBL85108,4314,A,6.63,chembl20,104740,9606,MMP3,2669,S(N(CC(O)=NO)CCN1CCOCC1)(C=2C=CC(=CC2)OC)(=O)=O
NATAMMXFTCDJKF-GPQMBLKYNA-N,CHEMBL43704,4314,A,7.07,chembl20,104880,9606,MMP3,2669,S(C(CC(O)=NO)C1CCCCC1)(C=2C=CC(=CC2)OC)(=O)=O
PKVXVECJINENFT-GPQMBLKYNA-N,CHEMBL310559,4314,A,5.36,chembl20,458936,9606,MMP3,2669,S(N(CC(O)=NO)CC(C)C)(C1=CC=C(C=C1)N(C)C)(=O)=O
MWMLZWBDIRKPMD-UHFFFAOYNA-N,CHEMBL2442889,4314,N,4.18,chembl20,990995,9606,MMP3,2669,O=S(=O)(C1=CC=C(OC=2C=CC(=CC2)OC(OC)=O)C=C1)CC3SC3
XNBVIEGDQYIRRA-GPQMBLKYNA-N,CHEMBL44045,4314,A,6.13,chembl20,104880,9606,MMP3,2669,S(C(CC(O)=NO)CCCCCC)(C=1C=CC(=CC1)OC)(=O)=O
PHMPGOJWLISPFK-UHFFFAOYNA-N,CHEMBL445971,4314,A,5.44,chembl20,497404,9606,MMP3,2669,C1=CC(OC=2C=CC(S(CC3SC3)(=O)=O)=CC2)=CC=C1NS(C)(=O)=O
NCQCKEKTDOKCQD-JHIQODARNA-N,CHEMBL455885,4314,A,6.52,chembl20,481138,9606,MMP3,2669,C1(=C(C)CCC=C(C)C)C[C@H]([C@](O)(C(C1O)=O)C)O
NOYGWCJPWODCTA-UHFFFAOYNA-N,CHEMBL482570,4314,N,3.85,chembl20,564424,9606,MMP3,2669,C1(=CC(=O)C(C(O1)COCC2=CC=C(C=C2)C3=CC=CC=C3)=O)C
LMQSRMOBSSJUST-UYBDAZJANA-N,44383696,4314,A,6.1549,pubchem,107504,9606,MMP3,2669,P(=O)(N(CCC1=CC=CC=C1)CC(O)=NO)(C2=CC=CC=C2)C
RZEIFKHIQYQVQH-LILDFLRNNA-N,CHEMBL42040,4314,A,6.74,chembl20,104880,9606,MMP3,2669,S(C(CC(O)=NO)C(CC)CCCC)(C=1C=CC(=CC1)OC)(=O)=O
QNKSDDQPRLWOEC-GPQMBLKYNA-N,CHEMBL485492,4314,N,4.91,chembl20,771366,9606,MMP3,2669,C1=CC(OC=2C=CC(S(CC3SC3)(=O)=O)=CC2)=CC=C1NC(C)=O
SZVMBGCUMABOMY-GPQMBLKYNA-N,CHEMBL42537,4314,A,5.48,chembl20,104880,9606,MMP3,2669,S(C(CC(O)=NO)C1=CC=CC=C1)(C=2C=CC(=CC2)OC)(=O)=O
XZWFHJUEAVOHHG-LILDFLRNNA-N,CHEMBL38851,4314,A,7.6,chembl20,104898,9606,MMP3,2669,C1(C#N)=CC=C(C=C1)C2=CC=C(C=C2)OCCC(O)=NO
YBEJDLYIFZAISG-CMLSCEPHNA-N,CHEMBL41928,4314,N,4.1,chembl20,327979,9606,MMP3,2669,C(O)(=NO)NCCOC1=CC=C(C2=CC=C(C#N)C=C2)C=C1
VMKXRFFZMXTQIU-UHFFFAOYNA-N,CHEMBL279482,4314,A,6.15,chembl20,104897,9606,MMP3,2669,C=1(NC(C(O)NO)=CC1C=2C=CC(OC=3C=CC(=CC3)F)=CC2)O
VXHUNZCTKIMVCD-WYUMXYHSNA-N,CHEMBL470830,4314,N,4.9,chembl20,564424,9606,MMP3,2669,C1(=CC(C(C(O1)C(NCC2=CC=C(C=C2)OC)=O)=O)=S)C
UMVWYQXKBPJMOF-UHFFFAOYNA-N,5280343,4314,A,5.25414,pubchem,670312,9606,MMP3,2669,O1C=2C(C(=O)C(=O)C1C3=CC(O)=C(O)C=C3)=C(O)C=C(O)C2
SMJPERNMOVBORY-YAQRNVERNA-N,CHEMBL344453,4314,A,6.13,chembl20,104579,9606,MMP3,2669,S(N1C(C=S(=CC1)(O)O)C(O)=NO)(C=2C=CC(=CC2)OC)(=O)=O
