Compound ID,Uniprot ID,Compound Name,Standard inchi key,Max Phase,Target Pref Name,Gene Names,Target Class,Wild type or mutant,Mutation information,PubMed ID,End Point Standard Type,End Point Standard Relation,End Point Standard Value,End Point Standard Units,Endpoint Mode of Action,Assay Format,Assay Type,Assay Sub Type,Inhibitor Type,Detection Technology,Compound concentration value,Compound concentration value units,Substrate type,Substrate Type Standard Relation,Substrate Type Standard Value,Substrate Type Standard Units,Assay cell line,Assay Description,Activity Comments,Title,Journal,Year,Volume,Issue,Authors,Annotation Comments,Assay ID,DTC Tid,DTC Activity ID,DTC Molregno,Record ID,DTC Document ID
CHEMBL100570,P45452,,RNCWXNOSFWYLTA-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 13,MMP13,Enzyme,,,15163180,KI,=,55,NM,,,,,,,,,,,,,,Inhibition of recombinant human Matrix metalloprotease-13,,Sultam hydroxamates as novel matrix metalloproteinase inhibitors.,J. Med. Chem.,2004,47,12,"Cherney RJ, Mo R, Meyer DT, Hardman KD, Liu RQ, Covington MB, Qian M, Wasserman ZR, Christ DD, Trzaskos JM, Newton RC, Decicco CP",,106611,DTCT0024002,674931,DTCC00106694,970630,18131
CHEMBL100570,P45452,,RNCWXNOSFWYLTA-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 13,MMP13,Enzyme,,,16289878,KI,=,55,NM,,,,,,,,,,,,,,Binding affinity to MMP13,,Conversion of potent MMP inhibitors into selective TACE inhibitors.,Bioorg. Med. Chem. Lett.,2006,16,4,"Cherney RJ, King BW, Gilmore JL, Liu RQ, Covington MB, Duan JJ, Decicco CP",,334537,DTCT0024002,469045,DTCC00106694,984001,20373
CHEMBL100570,P45452,,RNCWXNOSFWYLTA-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 13,MMP13,Enzyme,,,19095454,KI,=,55,NM,,,,,,,,,,,,,,Inhibition of MMP13,,Current perspective of TACE inhibitors: a review.,Bioorg. Med. Chem.,2009,17,2,"DasGupta S, Murumkar PR, Giridhar R, Yadav MR",,495051,DTCT0024002,2594690,DTCC00106694,985007,32093
CHEMBL100584,P45452,,IFHBUYGFCSEHIF-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 13,MMP13,Enzyme,,,11212095,IC50,=,67,NM,,,,,,,,,,,,,,Inhibition of Matrix metalloprotease-13,,General synthesis of alpha-substituted 3-bisaryloxy propionic acid derivatives as specific MMP inhibitors.,Bioorg. Med. Chem. Lett.,2001,11,3,"Chollet AM, Le Diguarher T, Murray L, Bertrand M, Tucker GC, Sabatini M, Pierré A, Atassi G, Bonnet J, Casara P",,106483,DTCT0024002,628945,DTCC00269547,161928,4635
CHEMBL100754,P45452,,CMALBPMZEURNBK-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 13,MMP13,Enzyme,,,15163180,KI,=,206,NM,,,,,,,,,,,,,,Inhibition of recombinant human Matrix metalloprotease-13,,Sultam hydroxamates as novel matrix metalloproteinase inhibitors.,J. Med. Chem.,2004,47,12,"Cherney RJ, Mo R, Meyer DT, Hardman KD, Liu RQ, Covington MB, Qian M, Wasserman ZR, Christ DD, Trzaskos JM, Newton RC, Decicco CP",,106611,DTCT0024002,693865,DTCC00269176,1326745,18131
CHEMBL100777,P45452,,QAFRSDWNZLQCBN-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 13,MMP13,Enzyme,,,11677139,IC50,=,3,NM,,,,,,,,,,,,,,In vitro inhibition of Matrix metalloprotease-13.,,The discovery of anthranilic acid-based MMP inhibitors. Part 3: incorporation of basic amines.,Bioorg. Med. Chem. Lett.,2001,11,22,"Levin JI, Chen JM, Du MT, Nelson FC, Wehr T, DiJoseph JF, Killar LM, Skala S, Sung A, Sharr MA, Roth CE, Jin G, Cowling R, Di L, Sherman M, Xu ZB, March CJ, Mohler KM, Black RA, Skotnicki JS",,106763,DTCT0024002,1633953,DTCC00269096,1935386,4590
CHEMBL100805,P45452,,XYVVUCAHUUIYFV-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 13,MMP13,Enzyme,,,11212095,IC50,=,65,NM,,,,,,,,,,,,,,Inhibition of Matrix metalloprotease-13,,General synthesis of alpha-substituted 3-bisaryloxy propionic acid derivatives as specific MMP inhibitors.,Bioorg. Med. Chem. Lett.,2001,11,3,"Chollet AM, Le Diguarher T, Murray L, Bertrand M, Tucker GC, Sabatini M, Pierré A, Atassi G, Bonnet J, Casara P",,106483,DTCT0024002,637874,DTCC00269559,582958,4635
CHEMBL100950,P45452,,LYVGWVHFXOYMDJ-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 13,MMP13,Enzyme,,,11677139,IC50,=,11,NM,,,,,,,,,,,,,,In vitro inhibition of Matrix metalloprotease-13.,,The discovery of anthranilic acid-based MMP inhibitors. Part 3: incorporation of basic amines.,Bioorg. Med. Chem. Lett.,2001,11,22,"Levin JI, Chen JM, Du MT, Nelson FC, Wehr T, DiJoseph JF, Killar LM, Skala S, Sung A, Sharr MA, Roth CE, Jin G, Cowling R, Di L, Sherman M, Xu ZB, March CJ, Mohler KM, Black RA, Skotnicki JS",,106763,DTCT0024002,1630087,DTCC00268342,1714206,4590
CHEMBL101121,P45452,,VVZTYGQJDUUATC-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 13,MMP13,Enzyme,,,11212095,IC50,=,7,NM,,,,,,,,,,,,,,Inhibition of Matrix metalloprotease-13,,General synthesis of alpha-substituted 3-bisaryloxy propionic acid derivatives as specific MMP inhibitors.,Bioorg. Med. Chem. Lett.,2001,11,3,"Chollet AM, Le Diguarher T, Murray L, Bertrand M, Tucker GC, Sabatini M, Pierré A, Atassi G, Bonnet J, Casara P",,106483,DTCT0024002,619918,DTCC00269629,2001205,4635
CHEMBL101210,P45452,,FMQWWPFJFLUCHZ-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 13,MMP13,Enzyme,,,11677139,IC50,=,6,NM,,,,,,,,,,,,,,In vitro inhibition of Matrix metalloprotease-13.,,The discovery of anthranilic acid-based MMP inhibitors. Part 3: incorporation of basic amines.,Bioorg. Med. Chem. Lett.,2001,11,22,"Levin JI, Chen JM, Du MT, Nelson FC, Wehr T, DiJoseph JF, Killar LM, Skala S, Sung A, Sharr MA, Roth CE, Jin G, Cowling R, Di L, Sherman M, Xu ZB, March CJ, Mohler KM, Black RA, Skotnicki JS",,106763,DTCT0024002,1627642,DTCC00269368,193780,4590
CHEMBL101413,P45452,,AJXYMDJBIXFLCO-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 13,MMP13,Enzyme,,,11677139,IC50,=,43,NM,,,,,,,,,,,,,,In vitro inhibition of Matrix metalloprotease-13.,,The discovery of anthranilic acid-based MMP inhibitors. Part 3: incorporation of basic amines.,Bioorg. Med. Chem. Lett.,2001,11,22,"Levin JI, Chen JM, Du MT, Nelson FC, Wehr T, DiJoseph JF, Killar LM, Skala S, Sung A, Sharr MA, Roth CE, Jin G, Cowling R, Di L, Sherman M, Xu ZB, March CJ, Mohler KM, Black RA, Skotnicki JS",,106763,DTCT0024002,1615941,DTCC00269089,422246,4590
CHEMBL101612,P45452,,LGVIBWRSRHZDQG-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 13,MMP13,Enzyme,,,11677139,IC50,=,0.7,NM,,,,,,,,,,,,,,Inhibition of Matrix metalloprotease-13,,The discovery of anthranilic acid-based MMP inhibitors. Part 3: incorporation of basic amines.,Bioorg. Med. Chem. Lett.,2001,11,22,"Levin JI, Chen JM, Du MT, Nelson FC, Wehr T, DiJoseph JF, Killar LM, Skala S, Sung A, Sharr MA, Roth CE, Jin G, Cowling R, Di L, Sherman M, Xu ZB, March CJ, Mohler KM, Black RA, Skotnicki JS",,106645,DTCT0024002,1602206,DTCC00269291,776640,4590
CHEMBL101789,P45452,,XBJDUGZISLIDRA-QGZVFWFLSA-N,0,MATRIX METALLOPROTEINASE 13,MMP13,Enzyme,,,15163180,KI,<,5,NM,,,,,,,,,,,,,,Inhibition of recombinant human Matrix metalloprotease-13,,Sultam hydroxamates as novel matrix metalloproteinase inhibitors.,J. Med. Chem.,2004,47,12,"Cherney RJ, Mo R, Meyer DT, Hardman KD, Liu RQ, Covington MB, Qian M, Wasserman ZR, Christ DD, Trzaskos JM, Newton RC, Decicco CP",,106611,DTCT0024002,678778,DTCC00269210,1968643,18131
CHEMBL10180,P45452,,MOVLHCHTKCWLQE-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 13,MMP13,Enzyme,,,11297453,IC50,=,89,NM,,,,,,,,,,,,,,Inhibitory activity against human matrix metalloprotease-13 in quenched fluorescence assay at pH 7.4,,Development of new carboxylic acid-based MMP inhibitors derived from functionalized propargylglycines.,J. Med. Chem.,2001,44,7,"Natchus MG, Bookland RG, Laufersweiler MJ, Pikul S, Almstead NG, De B, Janusz MJ, Hsieh LC, Gu F, Pokross ME, Patel VS, Garver SM, Peng SX, Branch TM, King SL, Baker TR, Foltz DJ, Mieling GE",,106481,DTCT0024002,939252,DTCC00138525,1016783,16645
CHEMBL101864,P45452,,DPCXVXNEMYTZOE-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 13,MMP13,Enzyme,,,11677139,IC50,=,5,NM,,,,,,,,,,,,,,In vitro inhibition of Matrix metalloprotease-13.,,The discovery of anthranilic acid-based MMP inhibitors. Part 3: incorporation of basic amines.,Bioorg. Med. Chem. Lett.,2001,11,22,"Levin JI, Chen JM, Du MT, Nelson FC, Wehr T, DiJoseph JF, Killar LM, Skala S, Sung A, Sharr MA, Roth CE, Jin G, Cowling R, Di L, Sherman M, Xu ZB, March CJ, Mohler KM, Black RA, Skotnicki JS",,106763,DTCT0024002,1631273,DTCC00268937,1326739,4590
CHEMBL10193,P45452,,QIKCPSHYSFYKBM-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 13,MMP13,Enzyme,,,11297453,IC50,>,10000,NM,,,,,,,,,,,,,,Inhibitory activity against human matrix metalloprotease-13 in quenched fluorescence assay at pH 7.4,,Development of new carboxylic acid-based MMP inhibitors derived from functionalized propargylglycines.,J. Med. Chem.,2001,44,7,"Natchus MG, Bookland RG, Laufersweiler MJ, Pikul S, Almstead NG, De B, Janusz MJ, Hsieh LC, Gu F, Pokross ME, Patel VS, Garver SM, Peng SX, Branch TM, King SL, Baker TR, Foltz DJ, Mieling GE",,106481,DTCT0024002,956225,DTCC00138519,272574,16645
CHEMBL101981,P45452,,CNEKWCSJAXATCC-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 13,MMP13,Enzyme,,,11677139,IC50,=,84,NM,,,,,,,,,,,,,,In vitro inhibition of Matrix metalloprotease-13.,,The discovery of anthranilic acid-based MMP inhibitors. Part 3: incorporation of basic amines.,Bioorg. Med. Chem. Lett.,2001,11,22,"Levin JI, Chen JM, Du MT, Nelson FC, Wehr T, DiJoseph JF, Killar LM, Skala S, Sung A, Sharr MA, Roth CE, Jin G, Cowling R, Di L, Sherman M, Xu ZB, March CJ, Mohler KM, Black RA, Skotnicki JS",,106763,DTCT0024002,1632654,DTCC00269080,1903394,4590
CHEMBL102057,P45452,,CLPQPSHMBDAYLR-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 13,MMP13,Enzyme,,,11677139,IC50,=,4,NM,,,,,,,,,,,,,,In vitro inhibition of Matrix metalloprotease-13.,,The discovery of anthranilic acid-based MMP inhibitors. Part 3: incorporation of basic amines.,Bioorg. Med. Chem. Lett.,2001,11,22,"Levin JI, Chen JM, Du MT, Nelson FC, Wehr T, DiJoseph JF, Killar LM, Skala S, Sung A, Sharr MA, Roth CE, Jin G, Cowling R, Di L, Sherman M, Xu ZB, March CJ, Mohler KM, Black RA, Skotnicki JS",,106763,DTCT0024002,1600785,DTCC00269097,1196589,4590
CHEMBL102415,P45452,,RNMJVOBQCWORLK-GFOWMXPYSA-N,0,MATRIX METALLOPROTEINASE 13,MMP13,Enzyme,,,11543676,IC50,=,5.5,NM,,,,,,,,,,,,,,Inhibition of matrix metalloprotease-13,,Design and synthesis of matrix metalloproteinase inhibitors guided by molecular modeling. Picking the S(1) pocket using conformationally constrained inhibitors.,J. Med. Chem.,2001,44,19,"Hanessian S, MacKay DB, Moitessier N",,106482,DTCT0024002,1202335,DTCC00273885,226190,16385
CHEMBL102438,P45452,,BSGLIFPGYIIUAJ-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 13,MMP13,Enzyme,,,11543675,IC50,=,0.7,NM,,,,,,,,,,,,,,In vitro inhibition of human matrix metalloprotease-13,,"N-Aryl sulfonyl homocysteine hydroxamate inhibitors of matrix metalloproteinases: further probing of the S(1), S(1)', and S(2)' pockets.",J. Med. Chem.,2001,44,19,"Hanessian S, Moitessier N, Gauchet C, Viau M",,106474,DTCT0024002,1389497,DTCC00273957,885822,16392
CHEMBL102441,P45452,,AGLYKFTUNLOGBT-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 13,MMP13,Enzyme,,,11543675,IC50,=,407,NM,,,,,,,,,,,,,,In vitro inhibition of human matrix metalloprotease-13,,"N-Aryl sulfonyl homocysteine hydroxamate inhibitors of matrix metalloproteinases: further probing of the S(1), S(1)', and S(2)' pockets.",J. Med. Chem.,2001,44,19,"Hanessian S, Moitessier N, Gauchet C, Viau M",,106474,DTCT0024002,1379269,DTCC00273131,465265,16392
CHEMBL102459,P45452,,YMFBAKCSKQKFMX-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 13,MMP13,Enzyme,,,11212095,IC50,=,101,NM,,,,,,,,,,,,,,Inhibition of Matrix metalloprotease-13,,General synthesis of alpha-substituted 3-bisaryloxy propionic acid derivatives as specific MMP inhibitors.,Bioorg. Med. Chem. Lett.,2001,11,3,"Chollet AM, Le Diguarher T, Murray L, Bertrand M, Tucker GC, Sabatini M, Pierré A, Atassi G, Bonnet J, Casara P",,106483,DTCT0024002,650234,DTCC00269592,1326752,4635
CHEMBL10257,P45452,,ZOSFRKHRZHSICA-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 13,MMP13,Enzyme,,,11297453,IC50,=,35,NM,,,,,,,,,,,,,,Inhibitory activity against human matrix metalloprotease-13 in quenched fluorescence assay at pH 7.4,,Development of new carboxylic acid-based MMP inhibitors derived from functionalized propargylglycines.,J. Med. Chem.,2001,44,7,"Natchus MG, Bookland RG, Laufersweiler MJ, Pikul S, Almstead NG, De B, Janusz MJ, Hsieh LC, Gu F, Pokross ME, Patel VS, Garver SM, Peng SX, Branch TM, King SL, Baker TR, Foltz DJ, Mieling GE",,106481,DTCT0024002,969087,DTCC00138526,110709,16645
CHEMBL10257,P45452,,ZOSFRKHRZHSICA-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 13,MMP13,Enzyme,,,12217355,IC50,=,34.67,NM,,,,,,,,,,,,,,Inhibitory activity against recombinant human matrix metalloprotease-13,,Analogue based design of MMP-13 (Collagenase-3) inhibitors.,Bioorg. Med. Chem. Lett.,2002,12,19,"Sarma JA, Rambabu G, Srikanth K, Raveendra D, Vithal M",,106465,DTCT0024002,783792,DTCC00138526,108398,5083
CHEMBL10266,P45452,,DPDQSBRVGYFIHD-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 13,MMP13,Enzyme,,,11297453,IC50,=,88,NM,,,,,,,,,,,,,,Inhibitory activity against human matrix metalloprotease-13 in quenched fluorescence assay at pH 7.4,,Development of new carboxylic acid-based MMP inhibitors derived from functionalized propargylglycines.,J. Med. Chem.,2001,44,7,"Natchus MG, Bookland RG, Laufersweiler MJ, Pikul S, Almstead NG, De B, Janusz MJ, Hsieh LC, Gu F, Pokross ME, Patel VS, Garver SM, Peng SX, Branch TM, King SL, Baker TR, Foltz DJ, Mieling GE",,106481,DTCT0024002,956062,DTCC00138497,919742,16645
CHEMBL102698,P45452,,WYWVSRVZNIIISU-BPGUCPLFSA-N,0,MATRIX METALLOPROTEINASE 13,MMP13,Enzyme,,,11543676,IC50,=,17,NM,,,,,,,,,,,,,,Inhibition of matrix metalloprotease-13,,Design and synthesis of matrix metalloproteinase inhibitors guided by molecular modeling. Picking the S(1) pocket using conformationally constrained inhibitors.,J. Med. Chem.,2001,44,19,"Hanessian S, MacKay DB, Moitessier N",,106482,DTCT0024002,1194616,DTCC00273956,97110,16385
CHEMBL102785,P45452,,PECNGMJVFOGIBW-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 13,MMP13,Enzyme,,,11543675,IC50,=,0.8,NM,,,,,,,,,,,,,,In vitro inhibition of human matrix metalloprotease-13,,"N-Aryl sulfonyl homocysteine hydroxamate inhibitors of matrix metalloproteinases: further probing of the S(1), S(1)', and S(2)' pockets.",J. Med. Chem.,2001,44,19,"Hanessian S, Moitessier N, Gauchet C, Viau M",,106474,DTCT0024002,1398099,DTCC00273055,723954,16392
CHEMBL102798,P45452,,MAOGHLYYLNCNCI-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 13,MMP13,Enzyme,,,11543675,IC50,=,0.5,NM,,,,,,,,,,,,,,In vitro inhibition of human matrix metalloprotease-13,,"N-Aryl sulfonyl homocysteine hydroxamate inhibitors of matrix metalloproteinases: further probing of the S(1), S(1)', and S(2)' pockets.",J. Med. Chem.,2001,44,19,"Hanessian S, Moitessier N, Gauchet C, Viau M",,106474,DTCT0024002,1399292,DTCC00273086,2077525,16392
CHEMBL10296,P45452,,AWDSUFIHUSMPAR-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 13,MMP13,Enzyme,,,11297453,IC50,=,344,NM,,,,,,,,,,,,,,Inhibitory activity against human matrix metalloprotease-13 in quenched fluorescence assay at pH 7.4,,Development of new carboxylic acid-based MMP inhibitors derived from functionalized propargylglycines.,J. Med. Chem.,2001,44,7,"Natchus MG, Bookland RG, Laufersweiler MJ, Pikul S, Almstead NG, De B, Janusz MJ, Hsieh LC, Gu F, Pokross ME, Patel VS, Garver SM, Peng SX, Branch TM, King SL, Baker TR, Foltz DJ, Mieling GE",,106481,DTCT0024002,956233,DTCC00138702,726065,16645
CHEMBL10335,P45452,,XZFOATQBCODVSR-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 13,MMP13,Enzyme,,,11297453,IC50,=,103,NM,,,,,,,,,,,,,,Inhibitory activity against human matrix metalloprotease-13 in quenched fluorescence assay at pH 7.4,,Development of new carboxylic acid-based MMP inhibitors derived from functionalized propargylglycines.,J. Med. Chem.,2001,44,7,"Natchus MG, Bookland RG, Laufersweiler MJ, Pikul S, Almstead NG, De B, Janusz MJ, Hsieh LC, Gu F, Pokross ME, Patel VS, Garver SM, Peng SX, Branch TM, King SL, Baker TR, Foltz DJ, Mieling GE",,106481,DTCT0024002,965340,DTCC00138703,822790,16645
CHEMBL10335,P45452,,XZFOATQBCODVSR-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 13,MMP13,Enzyme,,,12217355,IC50,=,102.33,NM,,,,,,,,,,,,,,Inhibitory activity against recombinant human matrix metalloprotease-13,,Analogue based design of MMP-13 (Collagenase-3) inhibitors.,Bioorg. Med. Chem. Lett.,2002,12,19,"Sarma JA, Rambabu G, Srikanth K, Raveendra D, Vithal M",,106465,DTCT0024002,794849,DTCC00138703,820414,5083
CHEMBL103418,P45452,,QVCXUWWKONKLBL-GOSISDBHSA-N,0,MATRIX METALLOPROTEINASE 13,MMP13,Enzyme,,,15163180,KI,=,1.2,NM,,,,,,,,,,,,,,Inhibition of recombinant human Matrix metalloprotease-13,,Sultam hydroxamates as novel matrix metalloproteinase inhibitors.,J. Med. Chem.,2004,47,12,"Cherney RJ, Mo R, Meyer DT, Hardman KD, Liu RQ, Covington MB, Qian M, Wasserman ZR, Christ DD, Trzaskos JM, Newton RC, Decicco CP",,106611,DTCT0024002,656625,DTCC00269253,1003161,18131
CHEMBL103418,P45452,,QVCXUWWKONKLBL-GOSISDBHSA-N,0,MATRIX METALLOPROTEINASE 13,MMP13,Enzyme,,,18083558,KI,=,1.2,NM,,,,,,,,,,,,,,Inhibition of MMP13,,beta-N-Biaryl ether sulfonamide hydroxamates as potent gelatinase inhibitors: part 2. Optimization of alpha-amino substituents.,Bioorg. Med. Chem. Lett.,2008,18,3,"Yang SM, Scannevin RH, Wang B, Burke SL, Huang Z, Karnachi P, Wilson LJ, Rhodes KJ, Lagu B, Murray WV",,461909,DTCT0024002,2278521,DTCC00269253,1021673,25112
CHEMBL103442,P45452,,KFTWEWMQNRZZNL-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 13,MMP13,Enzyme,,,11212095,IC50,=,42,NM,,,,,,,,,,,,,,Inhibition of Matrix metalloprotease-13,,General synthesis of alpha-substituted 3-bisaryloxy propionic acid derivatives as specific MMP inhibitors.,Bioorg. Med. Chem. Lett.,2001,11,3,"Chollet AM, Le Diguarher T, Murray L, Bertrand M, Tucker GC, Sabatini M, Pierré A, Atassi G, Bonnet J, Casara P",,106483,DTCT0024002,621142,DTCC00269617,1003168,4635
