Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES
FDKXTQMXEQVLRF-XLKFYZMLNA-N,5351166,4318,A,6.25493,pubchem,625178,9606,MMP9,2672,O=C(N)C=1NC=NC1N=NN(C)C
KXZQYLBVMZGIKC-UHFFFAOYNA-N,CHEMBL1650627,4318,N,3.6,chembl20,715234,9606,MMP9,2672,N(CC1=NC=CC=C1)CC=2N=CC=CC2
IGTOOKSKMAGIMJ-XWKXFZRBNA-N,CHEMBL254837,4318,N,4.17,chembl20,459970,9606,MMP9,2672,C1=C(O)N=C(C(=O)OCC#CC)C=C1
PMVJGZGFFBJYLQ-XWKXFZRBNA-N,CHEMBL226149,4318,N,3.59,chembl20,435728,9606,MMP9,2672,ON=C(CNOCC1=CC=CC=C1)O
QJUDBPJUUNCMKI-NDKGDYFDNA-N,CHEMBL404205,4318,N,3.88,chembl20,459970,9606,MMP9,2672,C=1C(S)=NC(C(=O)OC(C)C)=CC1
RRPKGUUYTHFUPN-UHFFFAOYNA-N,CHEMBL123064,4318,N,4.47,chembl20,105388,9606,MMP9,2672,S(C1=C(C=C(C=C1C)C)C)(NO)(=O)=O
OJWQIHGLXWACCZ-YHMJCDSINA-N,CHEMBL252327,4318,N,3.86,chembl20,459970,9606,MMP9,2672,C1=CC=C(N=C1S)C(=O)OC2CCC2
KTJYZIRNJPDNBW-UHFFFAOYNA-N,CHEMBL332439,4318,N,4.68,chembl20,105388,9606,MMP9,2672,C(S(NO)(=O)=O)(C(C(C(F)(F)F)(F)F)(F)F)(F)F
LOAUVZALPPNFOQ-XWKXFZRBNA-N,CHEMBL1160559,4318,N,2.77,chembl20,715234,9606,MMP9,2672,N1=C(C=CC2=CC=CC=C12)C(=O)O
XAAKCCMYRKZRAK-XWKXFZRBNA-N,CHEMBL1650606,4318,N,2.55,chembl20,715234,9606,MMP9,2672,C1(=NC=CC=2C=CC=CC12)C(=O)O
XBMRQHZMWARLEG-HWVAXDMANA-N,CHEMBL97951,4318,A,6,chembl20,105518,9606,MMP9,2672,P(C(NCC1CCCCC1)=O)(=O)(O)O
XQEVBXYFXXEMPD-WYUMXYHSNA-N,CHEMBL249859,4318,N,3.96,chembl20,459970,9606,MMP9,2672,C1=CC=C(C(=O)OCCCCCC)N=C1S
UFCRKZJPBDDMSF-UHFFFAOYNA-N,CHEMBL376316,4318,A,6,chembl20,980577,9606,MMP9,2672,C=1(C=CC(=CC1)O)NCCCCCCCCCCCC
USQRZPGPLTUIHD-BGGKNDAXNA-N,CHEMBL333532,4318,A,7,chembl20,105388,9606,MMP9,2672,S(C=1C(C(=O)O)=CC=CC1)(NO)(=O)=O
UTOKQYCFEAMQLH-UHFFFAOYNA-N,CHEMBL331114,4318,N,4.89,chembl20,105388,9606,MMP9,2672,S(C1=CC(Cl)=C(N(=O)=O)C=C1)(NO)(=O)=O
UHBIKXOBLZWFKM-NDKGDYFDNA-N,CHEMBL1368601,4318,N,3.33,chembl20,715234,9606,MMP9,2672,OC=1C=2N=C(C=CC2C=CC1)C(O)=O
AKOBMMAQXVKOJR-XWKXFZRBNA-N,CHEMBL1090283,4318,A,6.54,chembl20,624094,9606,MMP9,2672,C=1C(=CC=C(C1)Br)S(=O)(=O)NCC(O)=NO
CARKQNSZFCLNKM-UHFFFAOYNA-N,CHEMBL402747,4318,A,5.2,chembl20,497408,9606,MMP9,2672,C1=C(C=CC(S(=O)(=O)CCCS)=C1)OCC#CC
BYXJDCBFAJLZRZ-YHMJCDSINA-N,CHEMBL254838,4318,N,4.03,chembl20,459970,9606,MMP9,2672,C=1C=CC(C(=O)OC2CCCCC2)=NC1O
BXWKQAHPQICDHI-UHFFFAOYNA-N,CHEMBL1651847,4318,N,4.92,chembl20,702135,9606,MMP9,2672,O(S(CC)(=O)=O)C=1C=CC(S(CC2SC2)(=O)=O)=CC1
FHNKYBYJCSINOT-WYUMXYHSNA-N,CHEMBL442286,4318,N,4.04,chembl20,459970,9606,MMP9,2672,C1=CC=C(C(=O)OC2CCCCC2)N=C1S
LWHDLJDNHJFUSI-UHFFFAOYNA-N,CHEMBL1651846,4318,A,5.41,chembl20,702135,9606,MMP9,2672,O(S(C)(=O)=O)C=1C=CC(=CC1)S(CC2SC2)(=O)=O
JNDVWCINXNIDOF-YHMJCDSINA-N,CHEMBL228229,4318,N,3.85,chembl20,435728,9606,MMP9,2672,ON=C(O)C(NOCC1=CC=C(C=C1)Cl)C
FDKXTQMXEQVLRF-YBRKREIMNA-N,CHEMBL476,4318,A,6.25,chembl20,774676,9606,MMP9,2672,C1=NC(=C(N1)/N=N/N(C)C)C(=O)N
IGVYCJWEGFBBOJ-XWKXFZRBNA-N,CHEMBL254821,4318,N,4.05,chembl20,459970,9606,MMP9,2672,C1=C(N=C(C(=O)OC2=CC=CO2)C=C1)O
JXNVCUFWCAJVAU-YHMJCDSINA-N,CHEMBL399999,4318,N,4.05,chembl20,459970,9606,MMP9,2672,C=1(C=CSC1)OC(C=2N=C(S)C=CC2)=O
QAIPRVGONGVQAS-HBKQKVCHNA-N,CHEMBL145,4318,A,8,chembl20,948147,9606,MMP9,2672,C(O)(/C=C/C1=CC(=C(C=C1)O)O)=O
QXLUKDZXPBRJKE-OENXLSQZNA-N,CHEMBL172874,4318,A,6.6,chembl20,105399,9606,MMP9,2672,C(C(=O)NCCCOCC(CC)CCCC)(O)=NO
RRXGRDMHWYLJSY-UHFFFAOYNA-N,CHEMBL1650629,4318,N,3.14,chembl20,715234,9606,MMP9,2672,C=1C=C(C=C(N1)C=2C=C(C=CN2)CO)CO
NMJHXOZWEMYWQH-WXRBYKJCNA-N,CHEMBL445939,4318,N,4.17,chembl20,459970,9606,MMP9,2672,C1=C(O)N=C(C(=O)OC(C)C)C=C1
MTXWGHZYBWXADO-WYUMXYHSNA-N,CHEMBL228230,4318,N,4.09,chembl20,435728,9606,MMP9,2672,ON=C(O)C(NOCC1=CC=CC=C1)CCCC
NZJFWCGEQFWBKH-XWKXFZRBNA-N,CHEMBL398838,4318,N,4.17,chembl20,459970,9606,MMP9,2672,C1=C(N=C(C(=O)OC2=CSC=C2)C=C1)O
WDNYCRKXDHHDIK-NDKGDYFDNA-N,CHEMBL254627,4318,N,4.16,chembl20,459970,9606,MMP9,2672,C1=C(N=C(C(=O)OCC=C(C)C)C=C1)O
WIZJUQTZYUHMJA-NDKGDYFDNA-N,CHEMBL252326,4318,N,4.18,chembl20,459970,9606,MMP9,2672,C1=C(N=C(C(=O)OCCCCC)C=C1)O
XRASPMIURGNCCH-BZMATWFHNA-N,CHEMBL924,4318,N,4.28,chembl20,990168,9606,MMP9,2672,C(P(=O)(O)O)(P(=O)(O)O)(CN1C=NC=C1)O
VZXSYHPSVIVBDS-HCKMINDGNA-N,CHEMBL402720,4318,N,4.06,chembl20,459970,9606,MMP9,2672,C1=CC=C(N=C1S)C(=O)OCC2=CC=CC=C2
WLZISXXOYYGJNT-XWKXFZRBNA-N,CHEMBL83508,4318,A,6.89,chembl20,624094,9606,MMP9,2672,OC(=NO)CNS(=O)(=O)C1=CC=C(OC)C=C1
UIBGOVKOYKPDFL-BGGKNDAXNA-N,CHEMBL123233,4318,A,5,chembl20,105388,9606,MMP9,2672,S(NO)(C1=CC=C(NC(=O)C)C=C1)(=O)=O
SBJBAOFNJMFNBY-XWKXFZRBNA-N,CHEMBL251937,4318,N,4.21,chembl20,459970,9606,MMP9,2672,C1=C(O)N=C(C(=O)OC2CCC2)C=C1
SOJFCTIYHPWXGZ-XWKXFZRBNA-N,CHEMBL2048511,4318,N,4.85,chembl20,827436,9606,MMP9,2672,O=C(C(C(C)C)OC(CC(C)C)=O)O
YQZDMSWWISKFJU-XWKXFZRBNA-N,CHEMBL254039,4318,N,4.15,chembl20,459970,9606,MMP9,2672,C1=C(N=C(C(=O)OC=2SC=CC2)C=C1)O
ZQZVJUAJNUFNDE-YAQRNVERNA-N,CHEMBL399070,4318,N,4.16,chembl20,459970,9606,MMP9,2672,C=1C=CC(=NC1O)C(=O)OCC2=CC=CC=C2
CYJJBQPBDGQQFZ-SWNBVTBJNA-N,5273475,4318,A,8.14388,pubchem,735582,9606,MMP9,2672,OC1=C(NC(=O)/C=C/C2=CC=CC=C2)C=CC=C1
BLOAUADPJKEVHV-GPQMBLKYNA-N,CHEMBL250057,4318,N,3.92,chembl20,459970,9606,MMP9,2672,C1=CC=C(N=C1S)C(=O)OCC2=CC=C(C=C2)F
BXDHXEGLUPHJCL-RYZVLVTGNA-N,71718276,4318,A,8.12378,pubchem,735582,9606,MMP9,2672,OC1=CC(/C=C/C(=O)NC=2C=CC=CC2)=CC=C1
AXIAQHKDCQVIKV-WZXCJNMENA-N,CHEMBL2440441,4318,N,4.52,chembl20,990168,9606,MMP9,2672,P(O)(O)(C(NC1=CC=C(C=C1)Br)P(O)(O)=O)=O
FLKISSURPVEJPE-RYUDHWBXNA-N,CHEMBL186538,4318,A,5.22,chembl20,302310,9606,MMP9,2672,N1=C(O[C@H]([C@@H]1CO)C=C)CC2=CC=CC=C2
FKLXMLNUDVRAJG-SDKWDUJINA-N,CHEMBL1981977,4318,A,7.86,chembl20,948150,9606,MMP9,2672,ClC=1C(NC(=O)/C=C/C2=CC=CC=C2)=CC=CC1
FIIZQHKGJMRJIL-LJLLZGJHNA-N,CHEMBL1830129,4318,A,8.1,chembl20,948150,9606,MMP9,2672,C(/C=C/C=1C=CC=CC1)(NC2=CC=CC=C2)=O
GFAVMCPSQILRPK-SDKWDUJINA-N,CHEMBL1998736,4318,A,7.98,chembl20,948150,9606,MMP9,2672,FC=1C(NC(=O)/C=C/C2=CC=CC=C2)=CC=CC1
GBDUKEUKPOMNDD-WYUMXYHSNA-N,CHEMBL399685,4318,N,4.09,chembl20,459970,9606,MMP9,2672,C1=C(N=C(C=C1)C(=O)OCC2=CC=CC=C2Cl)O
BNQIAXFYQJNTFD-WYUMXYHSNA-N,CHEMBL254240,4318,N,4.17,chembl20,459970,9606,MMP9,2672,C1=C(N=C(C=C1)C(=O)OCC2=CC=CC(=C2)Br)O
NPNXQOSZTOCFET-UHFFFAOYNA-N,CHEMBL402310,4318,A,6.09,chembl20,469152,9606,MMP9,2672,C1(C(N(C=CC1)CS(C2=CC=C(C=C2)C)(=O)=O)=O)=O
KGUKLAHWSIAZLA-LILDFLRNNA-N,CHEMBL250058,4318,N,4,chembl20,459970,9606,MMP9,2672,C1=CC=C(N=C1S)C(OCC2=C(C=CC=C2F)F)=O
MBMOJYHUZVXHPP-WYUMXYHSNA-N,CHEMBL253823,4318,N,4.17,chembl20,459970,9606,MMP9,2672,C1=C(N=C(C=C1)C(=O)OCC2=CC=CC(=C2)Cl)O
LXSYXSGOVAASBA-WYUMXYHSNA-N,CHEMBL97762,4318,A,7.74,chembl20,105520,9606,MMP9,2672,S(C=1C=CC(=CC1)OCC#CC)(=O)(=O)NCCC(O)=NO
IVYZHWRIIPQLOI-QWRGUYRKNA-N,CHEMBL2380393,4318,A,5.02,chembl20,959634,9606,MMP9,2672,O=S(=O)(N[C@H]1CCC[C@@H]1S)C2=CC=CC=C2
HRMFOWHCPWWSTB-DXIHCBRPNA-N,CHEMBL171949,4318,A,6.1,chembl20,105399,9606,MMP9,2672,C(C(=O)NCCC1=CNC2=C1C=CC=C2)(O)=NO
IIFFDQOHESPFOL-RYZVLVTGNA-N,CHEMBL2336354,4318,A,5.75,chembl20,948150,9606,MMP9,2672,C1=CC=CC(=C1)/C=C/C(NC2=CC(=CC=C2)O)=O
HLKJVILSXJCTNG-WYUMXYHSNA-N,CHEMBL255051,4318,N,4.09,chembl20,459970,9606,MMP9,2672,C1=C(N=C(C=C1)C(=O)OCCC2=CC=CC=C2)O
HJRCGMHZQDXQAO-YHMJCDSINA-N,44446270,4318,A,5.85078,pubchem,313328,9606,MMP9,2672,O1C=2C(C=C(CCC(O)=NO)C1=O)=CC=CC2
OHJOCHBVYDYTJP-GPQMBLKYNA-N,CHEMBL254611,4318,N,3.97,chembl20,459970,9606,MMP9,2672,C1=CC=C(N=C1S)C(=O)OCC2=CC=CC(=C2)F
QHNITERHCRUTKV-LILDFLRNNA-N,CHEMBL254406,4318,N,4.03,chembl20,459970,9606,MMP9,2672,C1=CC=C(N=C1S)C(OCC2=CC=CC(=C2)OC)=O
RQUBDDXSSKDSJC-WYUMXYHSNA-N,CHEMBL398892,4318,N,4.3,chembl20,459970,9606,MMP9,2672,C1=C(N=C(C=C1)C(=O)OCC2=CC=CC(=C2)F)O
FDPYTWXXVNVJLZ-UHFFFAOYNA-N,CHEMBL1651848,4318,A,5.21,chembl20,702135,9606,MMP9,2672,O(S(CCC)(=O)=O)C=1C=CC(S(CC2SC2)(=O)=O)=CC1
MPWRITRYGLHZBT-XEYZUOAUNA-N,CHEMBL2336352,4318,A,8.09,chembl20,948150,9606,MMP9,2672,C1=CC=CC(=C1)/C=C/C(NCC2=CC=CC=C2)=O
OISVGEVVTLNTBZ-WYUMXYHSNA-N,CHEMBL228231,4318,N,3.45,chembl20,435728,9606,MMP9,2672,ON=C(O)C(NOCC1=CC=CC=C1)C(CC)C
NXFJEQASTSQSQQ-YHMJCDSINA-N,CHEMBL376841,4318,A,5.66,chembl20,435728,9606,MMP9,2672,C=1C=C(OC)C=CC1S(=O)(N(OCC)CC(=NO)O)=O
KVPPTQZVYDXFBC-LILDFLRNNA-N,CHEMBL252523,4318,N,3.95,chembl20,459970,9606,MMP9,2672,C1=CC=C(N=C1S)C(OCCCC2=CC=CC=C2)=O
KQPKPCNLIDLUMF-KGCNKATMNA-N,CHEMBL447,4318,A,5.58,chembl20,774676,9606,MMP9,2672,C1(C(C(=O)NC(N1)=O)(C(CCC)C)CC=C)=O
LSAOZCAKUIANSQ-BAINRFMONA-N,CHEMBL329617,4318,N,4.96,chembl20,71657,9606,MMP9,2672,C1(C(C(=O)NC(N1)=O)(C2=CC=CC=C2)C)=O
WSRJZGPYPSPGLJ-JZLQQDEKNA-N,CHEMBL229844,4318,A,8.21,chembl20,948150,9606,MMP9,2672,C1=CC(=CC=C1O)NC(=O)/C=C/C2=CC=CC=C2
WZHYWMHDTQCLHR-LILDFLRNNA-N,CHEMBL400449,4318,N,3.85,chembl20,459970,9606,MMP9,2672,C1=CC=C(N=C1S)C(OCC2=CC(=CC=C2F)F)=O
VOESHNWTIDIZCL-NDKGDYFDNA-N,CHEMBL333896,4318,A,6.86,chembl20,458932,9606,MMP9,2672,S(NC(C(O)=NO)C)(C1=CC=C(C=C1)OC)(=O)=O
WEBZGXZPLFJJPD-HCKMINDGNA-N,CHEMBL436977,4318,A,5.31,chembl20,429671,9606,MMP9,2672,C=1(C=CC(=CC1)SC(C(=NO)O)CCCCCC)OC
XPTXINZCVRFJFR-GPQMBLKYNA-N,CHEMBL254404,4318,N,3.92,chembl20,459970,9606,MMP9,2672,C1=CC=C(N=C1S)C(=O)OCC2=CC=C(C=C2)C
XRLMAIWPTHLVKY-YAQRNVERNA-N,CHEMBL94715,4318,A,6.12,chembl20,458932,9606,MMP9,2672,S(NCC(O)=NO)(C1=CC=C(C=C1)OCC#CC)(=O)=O
XRTFXZGCGQXDQP-WYUMXYHSNA-N,CHEMBL254239,4318,N,4.23,chembl20,459970,9606,MMP9,2672,C1=C(N=C(C=C1)C(=O)OCC2=CC=CC=C2Br)O
XZZQGEUTXIQYSE-GPQMBLKYNA-N,CHEMBL251081,4318,N,3.95,chembl20,459970,9606,MMP9,2672,C1=CC=C(N=C1S)C(=O)OCC2=CC=C(C=C2)Cl
YAGRPHZXEPGAOZ-CGPNAYRSNA-N,CHEMBL1164826,4318,A,8.11,chembl20,948150,9606,MMP9,2672,C=1C=C(C=CC1O)/C=C/C(NC=2C=CC=CC2)=O
XTJZQNUILYKCRX-BAINRFMONA-N,CHEMBL191076,4318,A,6.07,chembl20,302347,9606,MMP9,2672,C1(C(C(=O)NC(N1)=O)(C=2C=CC(=CC2)O)C)=O
XHCXISPZIHYKQD-WGDKJLSQNA-N,CHEMBL270083,4318,N,4.7,chembl20,497408,9606,MMP9,2672,C1CC[C@H](N)[C@H](NC(P(=O)(O)O)=O)C1
VWIIDPQXPFILEL-YAQRNVERNA-N,44570776,4318,A,5.09691,pubchem,368021,9606,MMP9,2672,O(C=1C=C(C=CC2=NNC(=C2C)C)C=CC1O)C
WAYCNXGAKFXIKA-WYUMXYHSNA-N,CHEMBL212723,4318,N,4.37,chembl20,386349,9606,MMP9,2672,C1=CC(=C(O)C=C1N2C(=CC=C2C)C)C(=O)O
PAFJRBMGJGQYQR-XWKXFZRBNA-N,CHEMBL378575,4318,N,3.98,chembl20,386349,9606,MMP9,2672,C1(=S)NC(C(CC2=C(C=C(C=C2)O)O)=N1)=O
SUZRJMQBDIHWSQ-HCKMINDGNA-N,CHEMBL388309,4318,N,3.9,chembl20,435728,9606,MMP9,2672,ON=C(C(NOCC1=CC=C(C=C1)Cl)CCCC)O
VDMYYWJHHLSXLK-GPQMBLKYNA-N,CHEMBL252522,4318,N,3.97,chembl20,459970,9606,MMP9,2672,C1=CC=C(N=C1S)C(=O)OCCC2=CC=CC=C2
UFTZDZSQVAEJAG-WYUMXYHSNA-N,CHEMBL253373,4318,N,4.12,chembl20,459970,9606,MMP9,2672,C1=C(N=C(C=C1)C(=O)OCC2=CC=CC=C2F)O
ZISWMICBHCDCHP-GPQMBLKYNA-N,CHEMBL254403,4318,A,5.15,chembl20,459970,9606,MMP9,2672,C1=CC=C(N=C1S)C(=O)OCC2=CC=CC(=C2)C
YSTUWPYBTHJZLL-LILDFLRNNA-N,CHEMBL399908,4318,N,4.02,chembl20,459970,9606,MMP9,2672,C1=CC=C(N=C1S)C(OCC2=CC=C(C=C2)OC)=O
ZUKRPXSFAZWKHZ-GKTDYPRRNA-N,677915,4318,A,5.74162,pubchem,735582,9606,MMP9,2672,ClC1=CC(NC(=O)/C=C/C2=CC=CC=C2)=CC=C1
LSONWRHLFZYHIN-UHFFFAOYNA-N,9883002,4318,A,6.22185,pubchem,673942,9606,MMP9,2672,S1C(C1)CS(=O)(=O)C2=CC=C(OC3=CC=CC=C3)C=C2
LEBLJISYPUWAJY-UHFFFAOYNA-N,70684364,4318,A,5.52288,pubchem,673942,9606,MMP9,2672,S1C(C1)CS(=O)(=O)C2=CC=C(OC3=CC(F)=CC=C3)C=C2
CSAFQHHGNGUQOL-LILDFLRNNA-N,CHEMBL332429,4318,A,6.92,chembl20,458932,9606,MMP9,2672,C(S(NC(C(O)=NO)C)(=O)=O)(C(C(C(F)(F)F)(F)F)(F)F)(F)F
ASAPWKWJXIHFER-AAEUAGOBNA-N,CHEMBL363675,4318,N,4.06,chembl20,302310,9606,MMP9,2672,N1=C(O[C@H]([C@@H]1SC(=O)C)C=C)C=2C=CC(=CC2)Br
DFRHCKHXGKQVLI-WYUMXYHSNA-N,CHEMBL94386,4318,A,5.82,chembl20,105519,9606,MMP9,2672,S(N(CC(O)=NO)C)(C=1C=CC(=CC1)NCC#C)(=O)=O
BGTGOVQBCQMVIR-YAQRNVERNA-N,CHEMBL267854,4318,N,4.79,chembl20,461354,9606,MMP9,2672,C=1(CCC(O)=NO)C(OC2=C(C1)C=C(C=C2)Cl)=O
AHDPJKYOQXMDIX-UHFFFAOYNA-N,CHEMBL2063274,4318,A,6.8,chembl20,831079,9606,MMP9,2672,O=S(C1=CC=C(OC2=CC=C(C=C2)O)C=C1)(CC3SC3)=O
AUIKJLRMPLDORG-HCKMINDGNA-N,CHEMBL331669,4318,A,7.02,chembl20,458932,9606,MMP9,2672,S(C1=C(C(F)=C(C(=C1F)F)F)F)(NC(C(O)=NO)C)(=O)=O
AGULWCWMDMKUSF-UHFFFAOYNA-N,54669762,4318,A,6.06048,pubchem,621278,9606,MMP9,2672,S1C(C1)CS(=O)(=O)C2=CC=C(OC=3C=CC(N)=CC3)C=C2
HCKYIMJMJTUVAP-VRWLZDFCNA-N,CHEMBL173382,4318,A,6.46,chembl20,105399,9606,MMP9,2672,C(C(=O)NCCC=1C=2C(=CC=C(C2)Cl)NC1)(O)=NO
GVTLFGJNTIRUEG-SDKWDUJINA-N,795596,4318,A,5.70403,pubchem,735582,9606,MMP9,2672,O(C1=CC(NC(=O)/C=C/C2=CC=CC=C2)=CC=C1)C
STSMSPOAFPZOFC-UHFFFAOYNA-N,CHEMBL2063276,4318,A,6.8,chembl20,831079,9606,MMP9,2672,O=S(C1=CC=C(C=C1)OC=2C=CC(=CC2)OCOC)(CC3SC3)=O
GGTBYVPJZZRXTP-WYUMXYHSNA-N,CHEMBL254448,4318,N,3.94,chembl20,459970,9606,MMP9,2672,C1=C(N=C(C=C1)C(=O)OCC2=CC=C(C=C2)Br)O
FQZUGHBEAWJYRZ-HCKMINDGNA-N,CHEMBL80565,4318,A,6.35,chembl20,105512,9606,MMP9,2672,S(C(C(O)=NO)(CCC)CCC)(C=1C=CC(=CC1)OC)(=O)=O
FSGUMUYMSDYGOB-MBDNEWHENA-N,CHEMBL2336361,4318,A,7.99,chembl20,948150,9606,MMP9,2672,C1=CC=CC(=C1)/C=C/C(NC2=CC=C(C=C2)F)=O
FTPPVEIEMOLRCH-AORREOQQNA-N,71559769,4318,A,5.73053,pubchem,735582,9606,MMP9,2672,FC1=CC(NC(=O)/C=C/C=2C=C(O)C=CC2)=CC=C1
DQDPBMDGDOPPLK-WYUMXYHSNA-N,CHEMBL321556,4318,A,6.51,chembl20,458932,9606,MMP9,2672,S(N(CC(O)=NO)C)(C1=CC=C(C=C1)OCC#CC)(=O)=O
DRJGTJFNBIMNKX-HCKMINDGNA-N,CHEMBL2096852,4318,A,6.83,chembl20,429670,9606,MMP9,2672,C=1(C=CC(=CC1)S(=C(C(=NO)O)CCCCCC)O)OC
HOSIVTBRRYYOOH-YHMJCDSINA-N,CHEMBL293504,4318,A,7.52,chembl20,105390,9606,MMP9,2672,S(N(CC(O)=NO)CC1=CC=C(N(=O)=O)C=C1)(=O)(=O)C
LUIWBJOVQPJOKK-UYBDAZJANA-N,CHEMBL250059,4318,N,3.98,chembl20,459970,9606,MMP9,2672,C1=CC=C(N=C1S)C(OCC2=CC(=C(C=C2F)F)F)=O
JUDXBTMVZVWJNP-YAQRNVERNA-N,CHEMBL402990,4318,A,5.25,chembl20,461354,9606,MMP9,2672,C=1(CCC(O)=NO)C(OC2=C(C1)C=C(C=C2)OC)=O
CASVJRHAYOMAAA-WYUMXYHSNA-N,CHEMBL253172,4318,N,4,chembl20,459970,9606,MMP9,2672,C1=C(N=C(C=C1)C(OCC2=CC=C(C=C2)OC)=O)O
BZTAHBIRTCNRAW-KDNPOEPBNA-N,CHEMBL2336359,4318,A,8.2,chembl20,948150,9606,MMP9,2672,C1=CC=CC(=C1)/C=C/C(NC2=CC=C(C=C2)C)=O
BOSUEWCVNFFBGV-NIJAZVBBNA-N,CHEMBL1305393,4318,A,8.09,chembl20,948150,9606,MMP9,2672,O=C(NCCC1=CC=CC=C1)/C=C/C2=CC=CC=C2
CPWMZTRXCCYTDM-WYUMXYHSNA-N,CHEMBL123382,4318,A,7.11,chembl20,458932,9606,MMP9,2672,S(NC(C(O)=NO)CC(C)C)(C1=CC=C(C=C1)OC)(=O)=O
CXKWJJJVWDMSAG-UHFFFAOYNA-N,CHEMBL2063270,4318,A,7.36,chembl20,831079,9606,MMP9,2672,O=S(C1=CC=C(OC=2C=CC(=CC2)F)C=C1)(CC3SC3)=O
DCZZGCCJBFBLOX-SDKWDUJINA-N,689424,4318,A,5.72195,pubchem,735582,9606,MMP9,2672,O=C(NC1=CC(=CC=C1)C)/C=C/C2=CC=CC=C2
KZKTWYPRMCPYNI-HFCKROGTNA-N,54753443,4318,A,5.7401,pubchem,735582,9606,MMP9,2672,ClC1=CC(NC(=O)/C=C/C2=CC=C(O)C=C2)=CC=C1
LEZHWFABXKSTPU-IKLGIOMRNA-N,CHEMBL2336788,4318,A,8.11,chembl20,948150,9606,MMP9,2672,C=1(C=CC=C(C1)/C=C/C(NC=2C=CC(=CC2)F)=O)O
LFIBBNGLBKGWGV-HCKMINDGNA-N,CHEMBL539787,4318,A,7.22,chembl20,105513,9606,MMP9,2672,S(N1C(C(O)=NO)CNCCC1)(C=2C=CC(=CC2)OC)(=O)=O
KPHDNQTWSWMHLI-UYBDAZJANA-N,CHEMBL251424,4318,N,3.92,chembl20,459970,9606,MMP9,2672,C1=CC=C(N=C1S)C(OC2=CC=C3C(=C2)C=CC=C3)=O
LWBGXTORWSRDHX-JLGFQASFNA-N,49292,4318,A,6.48149,pubchem,74485,9606,MMP9,2672,O=C1NC(=O)NC(=O)C1(CCCCCC)C2=CC=CC=C2
LSOIYQMAEOVIGQ-MBDNEWHENA-N,CHEMBL2336335,4318,A,7.9,chembl20,948150,9606,MMP9,2672,C1=CC=CC(=C1)/C=C/C(NC2=CC=C(C=C2)Cl)=O
MEULEAFJINXPTC-WYUMXYHSNA-N,CHEMBL254238,4318,N,4.17,chembl20,459970,9606,MMP9,2672,C1=C(N=C(C=C1)C(=O)OCC2=CC=C(C=C2)Cl)O
