Compound ID,Uniprot ID,Compound Name,Standard inchi key,Max Phase,Target Pref Name,Gene Names,Target Class,Wild type or mutant,Mutation information,PubMed ID,End Point Standard Type,End Point Standard Relation,End Point Standard Value,End Point Standard Units,Endpoint Mode of Action,Assay Format,Assay Type,Assay Sub Type,Inhibitor Type,Detection Technology,Compound concentration value,Compound concentration value units,Substrate type,Substrate Type Standard Relation,Substrate Type Standard Value,Substrate Type Standard Units,Assay cell line,Assay Description,Activity Comments,Title,Journal,Year,Volume,Issue,Authors,Annotation Comments,Assay ID,DTC Tid,DTC Activity ID,DTC Molregno,Record ID,DTC Document ID
CHEMBL10335,P08253,,XZFOATQBCODVSR-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE-2,MMP2,Enzyme,,,11297453,IC50,=,24,NM,,,,,,,,,,,,,,Inhibitory activity against matrix metalloprotease-2 (MMP-2) in quenched fluorescence assay at pH 7.4,,Development of new carboxylic acid-based MMP inhibitors derived from functionalized propargylglycines.,J. Med. Chem.,2001,44,7,"Natchus MG, Bookland RG, Laufersweiler MJ, Pikul S, Almstead NG, De B, Janusz MJ, Hsieh LC, Gu F, Pokross ME, Patel VS, Garver SM, Peng SX, Branch TM, King SL, Baker TR, Foltz DJ, Mieling GE",,104376,DTCT0025094,965338,DTCC00138703,822790,16645
CHEMBL103418,P08253,,QVCXUWWKONKLBL-GOSISDBHSA-N,0,MATRIX METALLOPROTEINASE-2,MMP2,Enzyme,,,15163180,KI,=,0.4,NM,,,,,,,,,,,,,,Inhibition of recombinant human Matrix metalloprotease-2,,Sultam hydroxamates as novel matrix metalloproteinase inhibitors.,J. Med. Chem.,2004,47,12,"Cherney RJ, Mo R, Meyer DT, Hardman KD, Liu RQ, Covington MB, Qian M, Wasserman ZR, Christ DD, Trzaskos JM, Newton RC, Decicco CP",,104406,DTCT0025094,367650,DTCC00269253,1003161,18131
CHEMBL103418,P08253,,QVCXUWWKONKLBL-GOSISDBHSA-N,0,MATRIX METALLOPROTEINASE-2,MMP2,Enzyme,,,18083558,KI,=,0.4,NM,,,,,,,,,,,,,,Inhibition of MMP2,,beta-N-Biaryl ether sulfonamide hydroxamates as potent gelatinase inhibitors: part 2. Optimization of alpha-amino substituents.,Bioorg. Med. Chem. Lett.,2008,18,3,"Yang SM, Scannevin RH, Wang B, Burke SL, Huang Z, Karnachi P, Wilson LJ, Rhodes KJ, Lagu B, Murray WV",,461906,DTCT0025094,2278522,DTCC00269253,1021673,25112
CHEMBL103442,P08253,,KFTWEWMQNRZZNL-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE-2,MMP2,Enzyme,,,11212095,IC50,=,7,NM,,,,,,,,,,,,,,Inhibition of Matrix metalloprotease-2,,General synthesis of alpha-substituted 3-bisaryloxy propionic acid derivatives as specific MMP inhibitors.,Bioorg. Med. Chem. Lett.,2001,11,3,"Chollet AM, Le Diguarher T, Murray L, Bertrand M, Tucker GC, Sabatini M, Pierré A, Atassi G, Bonnet J, Casara P",,104377,DTCT0025094,621139,DTCC00269617,1003168,4635
CHEMBL103563,P08253,,QAIMUZSIIGFZOG-HXUWFJFHSA-N,0,MATRIX METALLOPROTEINASE-2,MMP2,Enzyme,,,15163180,KI,=,3.2,NM,,,,,,,,,,,,,,Inhibition of recombinant human Matrix metalloprotease-2,,Sultam hydroxamates as novel matrix metalloproteinase inhibitors.,J. Med. Chem.,2004,47,12,"Cherney RJ, Mo R, Meyer DT, Hardman KD, Liu RQ, Covington MB, Qian M, Wasserman ZR, Christ DD, Trzaskos JM, Newton RC, Decicco CP",,104406,DTCT0025094,692554,DTCC00269250,324184,18131
CHEMBL104021,P08253,,NKRKWSFHPLAZOP-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE-2,MMP2,Enzyme,,,11543675,IC50,=,4.22,NM,,,,,,,,,,,,,,In vitro inhibition of human matrix metalloprotease-2,,"N-Aryl sulfonyl homocysteine hydroxamate inhibitors of matrix metalloproteinases: further probing of the S(1), S(1)', and S(2)' pockets.",J. Med. Chem.,2001,44,19,"Hanessian S, Moitessier N, Gauchet C, Viau M",,104365,DTCT0025094,1381855,DTCC00106784,1240704,16392
CHEMBL104022,P08253,,TWQZYQBXMVVVCY-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE-2,MMP2,Enzyme,,,11543675,IC50,=,0.7,NM,,,,,,,,,,,,,,In vitro inhibition of human matrix metalloprotease-2,,"N-Aryl sulfonyl homocysteine hydroxamate inhibitors of matrix metalloproteinases: further probing of the S(1), S(1)', and S(2)' pockets.",J. Med. Chem.,2001,44,19,"Hanessian S, Moitessier N, Gauchet C, Viau M",,104365,DTCT0025094,1385693,DTCC00273200,433728,16392
CHEMBL104022,P08253,,TWQZYQBXMVVVCY-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE-2,MMP2,Enzyme,,,16392792,IC50,=,0.7,NM,,,,,,,,,,,,,,Binding affinity to MMP2,,Matrix metalloproteinase target family landscape: a chemometrical approach to ligand selectivity based on protein binding site analysis.,J. Med. Chem.,2006,49,1,"Pirard B, Matter H",,329820,DTCT0025094,1880216,DTCC00273200,423989,20214
CHEMBL10431,P08253,,SBPZKNUSQCPAAY-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE-2,MMP2,Enzyme,,,11297453,IC50,=,28,NM,,,,,,,,,,,,,,Inhibitory activity against matrix metalloprotease-2 (MMP-2) in quenched fluorescence assay at pH 7.4,,Development of new carboxylic acid-based MMP inhibitors derived from functionalized propargylglycines.,J. Med. Chem.,2001,44,7,"Natchus MG, Bookland RG, Laufersweiler MJ, Pikul S, Almstead NG, De B, Janusz MJ, Hsieh LC, Gu F, Pokross ME, Patel VS, Garver SM, Peng SX, Branch TM, King SL, Baker TR, Foltz DJ, Mieling GE",,104376,DTCT0025094,954775,DTCC00138456,2015345,16645
CHEMBL104446,P08253,,BMPCLJPYXFVWKY-ARLHGKGLSA-N,0,MATRIX METALLOPROTEINASE-2,MMP2,Enzyme,,,11543676,IC50,=,441,NM,,,,,,,,,,,,,,Inhibition of matrix metalloprotease-2,,Design and synthesis of matrix metalloproteinase inhibitors guided by molecular modeling. Picking the S(1) pocket using conformationally constrained inhibitors.,J. Med. Chem.,2001,44,19,"Hanessian S, MacKay DB, Moitessier N",,104375,DTCT0025094,1194608,DTCC00273526,1228796,16385
CHEMBL10454,P08253,,UXURFMZZZWZYFW-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE-2,MMP2,Enzyme,,,11297453,IC50,=,12,NM,,,,,,,,,,,,,,Inhibitory activity against matrix metalloprotease-2 (MMP-2) in quenched fluorescence assay at pH 7.4,,Development of new carboxylic acid-based MMP inhibitors derived from functionalized propargylglycines.,J. Med. Chem.,2001,44,7,"Natchus MG, Bookland RG, Laufersweiler MJ, Pikul S, Almstead NG, De B, Janusz MJ, Hsieh LC, Gu F, Pokross ME, Patel VS, Garver SM, Peng SX, Branch TM, King SL, Baker TR, Foltz DJ, Mieling GE",,104376,DTCT0025094,936724,DTCC00138391,693756,16645
CHEMBL10454,P08253,,UXURFMZZZWZYFW-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE-2,MMP2,Enzyme,,,11472202,IC50,=,12.5,NM,,,,,,,,,,,,,,In vitro inhibitory activity against matrix metalloprotease-2,,Potent and selective carboxylic acid-based inhibitors of matrix metalloproteinases.,J. Med. Chem.,2001,44,16,"Pikul S, Ohler NE, Ciszewski G, Laufersweiler MC, Almstead NG, De B, Natchus MG, Hsieh LC, Janusz MJ, Peng SX, Branch TM, King SL, Taiwo YO, Mieling GE",,104369,DTCT0025094,1321636,DTCC00138391,578578,16328
CHEMBL104599,P08253,,XOOXBIFEOHDRHE-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE-2,MMP2,Enzyme,,,11543675,IC50,=,1.6,NM,,,,,,,,,,,,,,In vitro inhibition of human matrix metalloprotease-2,,"N-Aryl sulfonyl homocysteine hydroxamate inhibitors of matrix metalloproteinases: further probing of the S(1), S(1)', and S(2)' pockets.",J. Med. Chem.,2001,44,19,"Hanessian S, Moitessier N, Gauchet C, Viau M",,104365,DTCT0025094,1398101,DTCC00273602,1564726,16392
CHEMBL10469,P08253,,TZGXQAYCVFGRLH-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE-2,MMP2,Enzyme,,,11297453,IC50,=,175,NM,,,,,,,,,,,,,,Inhibitory activity against matrix metalloprotease-2 (MMP-2) in quenched fluorescence assay at pH 7.4,,Development of new carboxylic acid-based MMP inhibitors derived from functionalized propargylglycines.,J. Med. Chem.,2001,44,7,"Natchus MG, Bookland RG, Laufersweiler MJ, Pikul S, Almstead NG, De B, Janusz MJ, Hsieh LC, Gu F, Pokross ME, Patel VS, Garver SM, Peng SX, Branch TM, King SL, Baker TR, Foltz DJ, Mieling GE",,104376,DTCT0025094,936720,DTCC00138421,1695954,16645
CHEMBL104722,P08253,,CQIQKDQFHVTTKM-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE-2,MMP2,Enzyme,,,11543675,IC50,=,20,NM,,,,,,,,,,,,,,In vitro inhibition of human matrix metalloprotease-2,,"N-Aryl sulfonyl homocysteine hydroxamate inhibitors of matrix metalloproteinases: further probing of the S(1), S(1)', and S(2)' pockets.",J. Med. Chem.,2001,44,19,"Hanessian S, Moitessier N, Gauchet C, Viau M",,104365,DTCT0025094,1385697,DTCC00273620,659487,16392
CHEMBL10492,P08253,,YUOAPDQYFOIVNS-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE-2,MMP2,Enzyme,,,11297453,IC50,=,661,NM,,,,,,,,,,,,,,Inhibitory activity against matrix metalloprotease-2 (MMP-2) in quenched fluorescence assay at pH 7.4,,Development of new carboxylic acid-based MMP inhibitors derived from functionalized propargylglycines.,J. Med. Chem.,2001,44,7,"Natchus MG, Bookland RG, Laufersweiler MJ, Pikul S, Almstead NG, De B, Janusz MJ, Hsieh LC, Gu F, Pokross ME, Patel VS, Garver SM, Peng SX, Branch TM, King SL, Baker TR, Foltz DJ, Mieling GE",,104376,DTCT0025094,964047,DTCC00138706,1695957,16645
CHEMBL105142,P08253,,FCYBWLNLMVDLRH-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE-2,MMP2,Enzyme,,,11543675,IC50,=,53,NM,,,,,,,,,,,,,,In vitro inhibition of human matrix metalloprotease-2,,"N-Aryl sulfonyl homocysteine hydroxamate inhibitors of matrix metalloproteinases: further probing of the S(1), S(1)', and S(2)' pockets.",J. Med. Chem.,2001,44,19,"Hanessian S, Moitessier N, Gauchet C, Viau M",,104365,DTCT0025094,1401769,DTCC00273509,1207889,16392
CHEMBL105279,P08253,,ACXYSVKNGLLDLY-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE-2,MMP2,Enzyme,,,11543675,IC50,=,3.78,NM,,,,,,,,,,,,,,In vitro inhibition of human matrix metalloprotease-2,,"N-Aryl sulfonyl homocysteine hydroxamate inhibitors of matrix metalloproteinases: further probing of the S(1), S(1)', and S(2)' pockets.",J. Med. Chem.,2001,44,19,"Hanessian S, Moitessier N, Gauchet C, Viau M",,104365,DTCT0025094,1369047,DTCC00273107,1500350,16392
CHEMBL105311,P08253,,SWRNCXLTVBBIMK-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE-2,MMP2,Enzyme,,,11543675,IC50,=,0.4,NM,,,,,,,,,,,,,,In vitro inhibition of human matrix metalloprotease-2,,"N-Aryl sulfonyl homocysteine hydroxamate inhibitors of matrix metalloproteinases: further probing of the S(1), S(1)', and S(2)' pockets.",J. Med. Chem.,2001,44,19,"Hanessian S, Moitessier N, Gauchet C, Viau M",,104365,DTCT0025094,1402982,DTCC00274052,205240,16392
CHEMBL105422,P08253,,AXBFSSCCVFPFFC-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE-2,MMP2,Enzyme,,,11543675,IC50,=,16,NM,,,,,,,,,,,,,,In vitro inhibition of human matrix metalloprotease-2,,"N-Aryl sulfonyl homocysteine hydroxamate inhibitors of matrix metalloproteinases: further probing of the S(1), S(1)', and S(2)' pockets.",J. Med. Chem.,2001,44,19,"Hanessian S, Moitessier N, Gauchet C, Viau M",,104365,DTCT0025094,1371781,DTCC00273155,1079676,16392
CHEMBL105535,P08253,,SSFOEYVZLXDDTG-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE-2,MMP2,Enzyme,,,11543675,IC50,=,6.3,NM,,,,,,,,,,,,,,In vitro inhibition of human matrix metalloprotease-2,,"N-Aryl sulfonyl homocysteine hydroxamate inhibitors of matrix metalloproteinases: further probing of the S(1), S(1)', and S(2)' pockets.",J. Med. Chem.,2001,44,19,"Hanessian S, Moitessier N, Gauchet C, Viau M",,104365,DTCT0025094,1384506,DTCC00273105,659486,16392
