Compound ID,Uniprot ID,Compound Name,Standard inchi key,Max Phase,Target Pref Name,Gene Names,Target Class,Wild type or mutant,Mutation information,PubMed ID,End Point Standard Type,End Point Standard Relation,End Point Standard Value,End Point Standard Units,Endpoint Mode of Action,Assay Format,Assay Type,Assay Sub Type,Inhibitor Type,Detection Technology,Compound concentration value,Compound concentration value units,Substrate type,Substrate Type Standard Relation,Substrate Type Standard Value,Substrate Type Standard Units,Assay cell line,Assay Description,Activity Comments,Title,Journal,Year,Volume,Issue,Authors,Annotation Comments,Assay ID,DTC Tid,DTC Activity ID,DTC Molregno,Record ID,DTC Document ID
CHEMBL103722,P22894,,LRKAQINIHXCVHD-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 8,MMP8,Enzyme,,,9685244,KI,=,41000,NM,,,,,,,,,,,,,,Inhibition of human neutrophil collagenase (Matrix metalloprotease-8),,Bis-substituted malonic acid hydroxamate derivatives as inhibitors of human neutrophil collagenase (MMP8).,J. Med. Chem.,1998,41,16,"Graf von Roedern E, Brandstetter H, Engh RA, Bode W, Grams F, Moroder L",,105077,DTCT0024061,1698342,DTCC00271821,1424421,14753
CHEMBL10454,P22894,,UXURFMZZZWZYFW-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 8,MMP8,Enzyme,,,11472202,IC50,=,9.4,NM,,,,,,,,,,,,,,Inhibitory activity against matrix metalloprotease-8,,Potent and selective carboxylic acid-based inhibitors of matrix metalloproteinases.,J. Med. Chem.,2001,44,16,"Pikul S, Ohler NE, Ciszewski G, Laufersweiler MC, Almstead NG, De B, Natchus MG, Hsieh LC, Janusz MJ, Peng SX, Branch TM, King SL, Taiwo YO, Mieling GE",,105068,DTCT0024061,1321639,DTCC00138391,578578,16328
CHEMBL104870,P22894,,BZDNZMAIXJGVGF-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 8,MMP8,Enzyme,,,9685244,KI,=,8100,NM,,,,,,,,,,,,,,Inhibition of human neutrophil collagenase (Matrix metalloprotease-8),,Bis-substituted malonic acid hydroxamate derivatives as inhibitors of human neutrophil collagenase (MMP8).,J. Med. Chem.,1998,41,16,"Graf von Roedern E, Brandstetter H, Engh RA, Bode W, Grams F, Moroder L",,105077,DTCT0024061,1688518,DTCC00272252,1935424,14753
CHEMBL105352,P22894,,YTRVZNHAMCBMCT-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 8,MMP8,Enzyme,,,9685244,KI,=,300,NM,,,,,,,,,,,,,,Inhibition of human neutrophil collagenase (Matrix metalloprotease-8),,Bis-substituted malonic acid hydroxamate derivatives as inhibitors of human neutrophil collagenase (MMP8).,J. Med. Chem.,1998,41,16,"Graf von Roedern E, Brandstetter H, Engh RA, Bode W, Grams F, Moroder L",,105077,DTCT0024061,1712919,DTCC00271927,97090,14753
CHEMBL1082317,P22894,,QOWJHUFMPPFELP-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 8,MMP8,Enzyme,,,20529685,IC50,>,10000,NM,,,,,,,,,,,,,,Inhibition of MMP8,,MMP-13 selective isonipecotamide alpha-sulfone hydroxamates.,Bioorg. Med. Chem. Lett.,2010,20,12,"Kolodziej SA, Hockerman SL, DeCrescenzo GA, McDonald JJ, Mischke DA, Munie GE, Fletcher TR, Stehle N, Swearingen C, Becker DP",,634122,DTCT0024061,3346214,DTCC00647799,780673,35540
CHEMBL1082318,P22894,,HWZVYNMATDDRGV-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 8,MMP8,Enzyme,,,20529685,IC50,=,9400,NM,,,,,,,,,,,,,,Inhibition of MMP8,,MMP-13 selective isonipecotamide alpha-sulfone hydroxamates.,Bioorg. Med. Chem. Lett.,2010,20,12,"Kolodziej SA, Hockerman SL, DeCrescenzo GA, McDonald JJ, Mischke DA, Munie GE, Fletcher TR, Stehle N, Swearingen C, Becker DP",,634122,DTCT0024061,3346215,DTCC00647800,2038151,35540
CHEMBL1082381,P22894,SC-276,WXNWNNKHEJMQOM-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 8,MMP8,Enzyme,,,16220987,KI,=,1.8,NM,,,,,,,,,,,,,,,,,,,,,,,,DTCT0024061,14742622,DTCC00031197,2108114,69259
CHEMBL1082381,P22894,SC-276,WXNWNNKHEJMQOM-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 8,MMP8,Enzyme,,,20529684,IC50,=,1.8,NM,,,,,,,,,,,,,,Inhibition of MMP8,,"Orally bioavailable dual MMP-1/MMP-14 sparing, MMP-13 selective alpha-sulfone hydroxamates.",Bioorg. Med. Chem. Lett.,2010,20,12,"Kolodziej SA, Hockerman SL, Boehm TL, Carroll JN, DeCrescenzo GA, McDonald JJ, Mischke DA, Munie GE, Fletcher TR, Rico JG, Stehle NW, Swearingen C, Becker DP",,634113,DTCT0024061,3346123,DTCC00031197,792376,35532
CHEMBL1082381,P22894,SC-276,WXNWNNKHEJMQOM-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 8,MMP8,Enzyme,,,20726512,IC50,=,1.8,NM,,,,,,,,,,,,,,Inhibition of human MMP8 assessed as cleavage of fluorogenic peptide MCAPro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2 by fluorometric assay,,"Orally active MMP-1 sparing a-tetrahydropyranyl and a-piperidinyl sulfone matrix metalloproteinase (MMP) inhibitors with efficacy in cancer, arthritis, and cardiovascular disease.",J. Med. Chem.,2010,53,18,"Becker DP, Barta TE, Bedell LJ, Boehm TL, Bond BR, Carroll J, Carron CP, Decrescenzo GA, Easton AM, Freskos JN, Funckes-Shippy CL, Heron M, Hockerman S, Howard CP, Kiefer JR, Li MH, Mathis KJ, McDonald JJ, Mehta PP, Munie GE, Sunyer T, Swearingen CA, Villamil CI, Welsch D, Williams JM, Yu Y, Yao J",,754462,DTCT0024061,6005864,DTCC00031197,781480,45214
CHEMBL1082381,P22894,SC-276,WXNWNNKHEJMQOM-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 8,MMP8,Enzyme,,,21493063,IC50,=,1.8,NM,,,,,,,,,,,,,,Inhibition of human MMP8,,MMP-13 selective alpha-sulfone hydroxamates: Identification of selective P1' amides.,Bioorg. Med. Chem. Lett.,2011,21,10,"Fobian YM, Freskos JN, Barta TE, Bedell LJ, Heintz R, Kassab DJ, Kiefer JR, Mischke BV, Molyneaux JM, Mullins P, Munie GE, Becker DP",,744870,DTCT0024061,5936639,DTCC00031197,799452,44425
CHEMBL1084238,P22894,,UFKFLDDRYBWLPH-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 8,MMP8,Enzyme,,,20529684,IC50,=,670,NM,,,,,,,,,,,,,,Inhibition of MMP8,,"Orally bioavailable dual MMP-1/MMP-14 sparing, MMP-13 selective alpha-sulfone hydroxamates.",Bioorg. Med. Chem. Lett.,2010,20,12,"Kolodziej SA, Hockerman SL, Boehm TL, Carroll JN, DeCrescenzo GA, McDonald JJ, Mischke DA, Munie GE, Fletcher TR, Rico JG, Stehle NW, Swearingen C, Becker DP",,634113,DTCT0024061,3346120,DTCC00647546,80529,35532
CHEMBL1084509,P22894,,VCKIKUWRRCAZBI-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 8,MMP8,Enzyme,,,20529684,IC50,=,1000,NM,,,,,,,,,,,,,,Inhibition of MMP8,,"Orally bioavailable dual MMP-1/MMP-14 sparing, MMP-13 selective alpha-sulfone hydroxamates.",Bioorg. Med. Chem. Lett.,2010,20,12,"Kolodziej SA, Hockerman SL, Boehm TL, Carroll JN, DeCrescenzo GA, McDonald JJ, Mischke DA, Munie GE, Fletcher TR, Rico JG, Stehle NW, Swearingen C, Becker DP",,634113,DTCT0024061,3346121,DTCC00647547,1601315,35532
CHEMBL1084510,P22894,,HMVRHAWMVBUIKM-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 8,MMP8,Enzyme,,,20529684,IC50,=,59.2,NM,,,,,,,,,,,,,,Inhibition of MMP8,,"Orally bioavailable dual MMP-1/MMP-14 sparing, MMP-13 selective alpha-sulfone hydroxamates.",Bioorg. Med. Chem. Lett.,2010,20,12,"Kolodziej SA, Hockerman SL, Boehm TL, Carroll JN, DeCrescenzo GA, McDonald JJ, Mischke DA, Munie GE, Fletcher TR, Rico JG, Stehle NW, Swearingen C, Becker DP",,634113,DTCT0024061,3346122,DTCC00647548,1375495,35532
CHEMBL108494,P22894,,MBSMJAHZPVXQCK-HIGJEIRPSA-N,0,MATRIX METALLOPROTEINASE 8,MMP8,Enzyme,,,11563922,KI,>,15000,NM,,,,,,,,,,,,,,Inhibitory activity against matrix metalloprotease-8,,"Structure-based design and synthesis of potent matrix metalloproteinase inhibitors derived from a 6H-1,3,4-thiadiazine scaffold.",J. Med. Chem.,2001,44,20,"Schröder J, Henke A, Wenzel H, Brandstetter H, Stammler HG, Stammler A, Pfeiffer WD, Tschesche H",,105197,DTCT0024061,1704492,DTCC00282283,1196752,16424
CHEMBL108494,P22894,,MBSMJAHZPVXQCK-HIGJEIRPSA-N,0,MATRIX METALLOPROTEINASE 8,MMP8,Enzyme,,,18790648,KI,>,15000,NM,,,,,,,,,,,,,,Inhibition of MMP8,,Specific targeting of metzincin family members with small-molecule inhibitors: progress toward a multifarious challenge.,Bioorg. Med. Chem.,2008,16,19,"Georgiadis D, Yiotakis A",,497405,DTCT0024061,2457386,DTCC00282283,1210750,32556
CHEMBL1085257,P22894,,WVNVANHURONWTG-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 8,MMP8,Enzyme,,,20529685,IC50,=,10000,NM,,,,,,,,,,,,,,Inhibition of MMP8,,MMP-13 selective isonipecotamide alpha-sulfone hydroxamates.,Bioorg. Med. Chem. Lett.,2010,20,12,"Kolodziej SA, Hockerman SL, DeCrescenzo GA, McDonald JJ, Mischke DA, Munie GE, Fletcher TR, Stehle N, Swearingen C, Becker DP",,634122,DTCT0024061,3346224,DTCC00647802,262531,35540
CHEMBL109214,P22894,,PDKBAEDNMKVROV-CQSZACIVSA-N,0,MATRIX METALLOPROTEINASE 8,MMP8,Enzyme,,,11563922,KI,=,220,NM,,,,,,,,,,,,,,Inhibitory activity against matrix metalloprotease-8,,"Structure-based design and synthesis of potent matrix metalloproteinase inhibitors derived from a 6H-1,3,4-thiadiazine scaffold.",J. Med. Chem.,2001,44,20,"Schröder J, Henke A, Wenzel H, Brandstetter H, Stammler HG, Stammler A, Pfeiffer WD, Tschesche H",,105197,DTCT0024061,1718165,DTCC00282259,422410,16424
CHEMBL109353,P22894,,JXHAGXRDZALSLG-GFCCVEGCSA-N,0,MATRIX METALLOPROTEINASE 8,MMP8,Enzyme,,,11563922,KI,=,150,NM,,,,,,,,,,,,,,Inhibitory activity against matrix metalloprotease-8,,"Structure-based design and synthesis of potent matrix metalloproteinase inhibitors derived from a 6H-1,3,4-thiadiazine scaffold.",J. Med. Chem.,2001,44,20,"Schröder J, Henke A, Wenzel H, Brandstetter H, Stammler HG, Stammler A, Pfeiffer WD, Tschesche H",,105197,DTCT0024061,1716615,DTCC00282683,357026,16424
CHEMBL109579,P22894,,LEDMBBYIVRLZAS-LBPRGKRZSA-N,0,MATRIX METALLOPROTEINASE 8,MMP8,Enzyme,,,11563922,KI,=,190,NM,,,,,,,,,,,,,,Inhibitory activity against matrix metalloprotease-8,,"Structure-based design and synthesis of potent matrix metalloproteinase inhibitors derived from a 6H-1,3,4-thiadiazine scaffold.",J. Med. Chem.,2001,44,20,"Schröder J, Henke A, Wenzel H, Brandstetter H, Stammler HG, Stammler A, Pfeiffer WD, Tschesche H",,105197,DTCT0024061,1713951,DTCC00282314,258563,16424
CHEMBL109603,P22894,,JOKZNFFZUNYVMR-SFHVURJKSA-N,0,MATRIX METALLOPROTEINASE 8,MMP8,Enzyme,,,11563922,KI,=,780,NM,,,,,,,,,,,,,,Inhibitory activity against matrix metalloprotease-8,,"Structure-based design and synthesis of potent matrix metalloproteinase inhibitors derived from a 6H-1,3,4-thiadiazine scaffold.",J. Med. Chem.,2001,44,20,"Schröder J, Henke A, Wenzel H, Brandstetter H, Stammler HG, Stammler A, Pfeiffer WD, Tschesche H",,105197,DTCT0024061,1693271,DTCC00281761,2034295,16424
CHEMBL109655,P22894,,PDKBAEDNMKVROV-AWEZNQCLSA-N,0,MATRIX METALLOPROTEINASE 8,MMP8,Enzyme,,,11563922,KI,=,300,NM,,,,,,,,,,,,,,Inhibitory activity against matrix metalloprotease-8,,"Structure-based design and synthesis of potent matrix metalloproteinase inhibitors derived from a 6H-1,3,4-thiadiazine scaffold.",J. Med. Chem.,2001,44,20,"Schröder J, Henke A, Wenzel H, Brandstetter H, Stammler HG, Stammler A, Pfeiffer WD, Tschesche H",,105197,DTCT0024061,1689448,DTCC00281762,2066041,16424
CHEMBL109770,P22894,,MYFWCGILTGDUAM-LBPRGKRZSA-N,0,MATRIX METALLOPROTEINASE 8,MMP8,Enzyme,,,11563922,KI,=,260,NM,,,,,,,,,,,,,,Inhibitory activity against matrix metalloprotease-8,,"Structure-based design and synthesis of potent matrix metalloproteinase inhibitors derived from a 6H-1,3,4-thiadiazine scaffold.",J. Med. Chem.,2001,44,20,"Schröder J, Henke A, Wenzel H, Brandstetter H, Stammler HG, Stammler A, Pfeiffer WD, Tschesche H",,105197,DTCT0024061,1685580,DTCC00282704,1553370,16424
CHEMBL109806,P22894,,JJTWETADXAELLS-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 8,MMP8,Enzyme,,,11563922,KI,=,480,NM,,,,,,,,,,,,,,Inhibitory activity against matrix metalloprotease-8,,"Structure-based design and synthesis of potent matrix metalloproteinase inhibitors derived from a 6H-1,3,4-thiadiazine scaffold.",J. Med. Chem.,2001,44,20,"Schröder J, Henke A, Wenzel H, Brandstetter H, Stammler HG, Stammler A, Pfeiffer WD, Tschesche H",,105197,DTCT0024061,1709909,DTCC00281760,1871211,16424
CHEMBL109861,P22894,,BTMGFNYLYGWAKT-JTQLQIEISA-N,0,MATRIX METALLOPROTEINASE 8,MMP8,Enzyme,,,11563922,KI,=,60,NM,,,,,,,,,,,,,,Inhibitory activity against matrix metalloprotease-8,,"Structure-based design and synthesis of potent matrix metalloproteinase inhibitors derived from a 6H-1,3,4-thiadiazine scaffold.",J. Med. Chem.,2001,44,20,"Schröder J, Henke A, Wenzel H, Brandstetter H, Stammler HG, Stammler A, Pfeiffer WD, Tschesche H",,105197,DTCT0024061,1703223,DTCC00282336,1003340,16424
CHEMBL110750,P22894,,WOIMZSMDPIJLFO-LBPRGKRZSA-N,0,MATRIX METALLOPROTEINASE 8,MMP8,Enzyme,,,11563922,KI,=,110,NM,,,,,,,,,,,,,,Inhibitory activity against matrix metalloprotease-8,,"Structure-based design and synthesis of potent matrix metalloproteinase inhibitors derived from a 6H-1,3,4-thiadiazine scaffold.",J. Med. Chem.,2001,44,20,"Schröder J, Henke A, Wenzel H, Brandstetter H, Stammler HG, Stammler A, Pfeiffer WD, Tschesche H",,105197,DTCT0024061,1683057,DTCC00281785,518969,16424
CHEMBL110970,P22894,,WOIMZSMDPIJLFO-GFCCVEGCSA-N,0,MATRIX METALLOPROTEINASE 8,MMP8,Enzyme,,,11563922,KI,=,210,NM,,,,,,,,,,,,,,Inhibitory activity against matrix metalloprotease-8,,"Structure-based design and synthesis of potent matrix metalloproteinase inhibitors derived from a 6H-1,3,4-thiadiazine scaffold.",J. Med. Chem.,2001,44,20,"Schröder J, Henke A, Wenzel H, Brandstetter H, Stammler HG, Stammler A, Pfeiffer WD, Tschesche H",,105197,DTCT0024061,1713943,DTCC00281754,1035753,16424
CHEMBL111179,P22894,,GINBTQGVSPUJLE-ZDUSSCGKSA-N,0,MATRIX METALLOPROTEINASE 8,MMP8,Enzyme,,,11563922,KI,=,200,NM,,,,,,,,,,,,,,Inhibitory activity against matrix metalloprotease-8,,"Structure-based design and synthesis of potent matrix metalloproteinase inhibitors derived from a 6H-1,3,4-thiadiazine scaffold.",J. Med. Chem.,2001,44,20,"Schröder J, Henke A, Wenzel H, Brandstetter H, Stammler HG, Stammler A, Pfeiffer WD, Tschesche H",,105197,DTCT0024061,1715090,DTCC00282652,389663,16424
CHEMBL111257,P22894,,JXHAGXRDZALSLG-LBPRGKRZSA-N,0,MATRIX METALLOPROTEINASE 8,MMP8,Enzyme,,,11563922,KI,=,730,NM,,,,,,,,,,,,,,Inhibitory activity against matrix metalloprotease-8,,"Structure-based design and synthesis of potent matrix metalloproteinase inhibitors derived from a 6H-1,3,4-thiadiazine scaffold.",J. Med. Chem.,2001,44,20,"Schröder J, Henke A, Wenzel H, Brandstetter H, Stammler HG, Stammler A, Pfeiffer WD, Tschesche H",,105197,DTCT0024061,1696858,DTCC00282583,809139,16424
CHEMBL111450,P22894,,IIABJCHWKFZJBK-CYBMUJFWSA-N,0,MATRIX METALLOPROTEINASE 8,MMP8,Enzyme,,,11563922,KI,=,230,NM,,,,,,,,,,,,,,Inhibitory activity against matrix metalloprotease-8,,"Structure-based design and synthesis of potent matrix metalloproteinase inhibitors derived from a 6H-1,3,4-thiadiazine scaffold.",J. Med. Chem.,2001,44,20,"Schröder J, Henke A, Wenzel H, Brandstetter H, Stammler HG, Stammler A, Pfeiffer WD, Tschesche H",,105197,DTCT0024061,1701965,DTCC00282684,291838,16424
CHEMBL111678,P22894,,WJWOJAKOSRCFKB-JTQLQIEISA-N,0,MATRIX METALLOPROTEINASE 8,MMP8,Enzyme,,,11563922,KI,=,180,NM,,,,,,,,,,,,,,Inhibitory activity against matrix metalloprotease-8,,"Structure-based design and synthesis of potent matrix metalloproteinase inhibitors derived from a 6H-1,3,4-thiadiazine scaffold.",J. Med. Chem.,2001,44,20,"Schröder J, Henke A, Wenzel H, Brandstetter H, Stammler HG, Stammler A, Pfeiffer WD, Tschesche H",,105197,DTCT0024061,1688176,DTCC00282653,809140,16424
CHEMBL111856,P22894,,ZBRHTUMWSDPCMI-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 8,MMP8,Enzyme,,,15177439,IC50,=,1.4,NM,,,,,,,,,,,,,,Inhibition of matrix metalloprotease-8,,Pyran-containing sulfonamide hydroxamic acids: potent MMP inhibitors that spare MMP-1.,Bioorg. Med. Chem. Lett.,2004,14,13,"Reiter LA, Robinson RP, McClure KF, Jones CS, Reese MR, Mitchell PG, Otterness IG, Bliven ML, Liras J, Cortina SR, Donahue KM, Eskra JD, Griffiths RJ, Lame ME, Lopez-Anaya A, Martinelli GJ, McGahee SM, Yocum SA, Lopresti-Morrow LL, Tobiassen LM, Vaughn-Bowser ML",,105211,DTCT0024061,1496216,DTCC00287961,76527,6475
CHEMBL11306,P22894,,MOPRTFSMCQNUCT-CABCVRRESA-N,0,MATRIX METALLOPROTEINASE 8,MMP8,Enzyme,,,7629797,KI,=,2,NM,,,,,,,,,,,,,,"Inhibition of human neutrophil collagenase (HNC), MMP-8",,Inhibition of matrix metalloproteinases by hydroxamates containing heteroatom-based modifications of the P1' group.,J. Med. Chem.,1995,38,14,"Gowravaram MR, Tomczuk BE, Johnson JS, Delecki D, Cook ER, Ghose AK, Mathiowetz AM, Spurlino JC, Rubin B, Smith DL",,49517,DTCT0024061,507673,DTCC00139917,356636,13104
CHEMBL11306,P22894,,MOPRTFSMCQNUCT-CABCVRRESA-N,0,MATRIX METALLOPROTEINASE 8,MMP8,Enzyme,,,17719700,IC50,=,0.046,NM,,,,,,,,,,,,,,Inhibition of human recombinant MMP8,,Peptidyl 3-substituted 1-hydroxyureas as isosteric analogues of succinylhydroxamate MMP inhibitors.,Eur. J. Med. Chem.,2008,43,5,"Campestre C, Tortorella P, Agamennone M, Preziuso S, Biasone A, Nuti E, Rossello A, Gallina C",,510907,DTCT0024061,2438452,DTCC00139917,359575,30977
CHEMBL11306,P22894,,MOPRTFSMCQNUCT-CABCVRRESA-N,0,MATRIX METALLOPROTEINASE 8,MMP8,Enzyme,,,,KI,<,1,NM,,,,,,,,,,,,,,Inhibition of human Matrix metalloprotease-8,,,Bioorg. Med. Chem. Lett.,1995,5,4,,,105200,DTCT0024061,832560,DTCC00139917,368874,1497
CHEMBL11306,P22894,,MOPRTFSMCQNUCT-CABCVRRESA-N,0,MATRIX METALLOPROTEINASE 8,MMP8,Enzyme,,,,KI,=,2,NM,,,,,,,,,,,,,,Inhibitory concentration of compound against human fibroblast stromelysin (HFS) was determined,,,Bioorg. Med. Chem. Lett.,1995,5,4,,,102110,DTCT0024061,585746,DTCC00139917,368856,1496
CHEMBL113827,P22894,,WKIMWNKNDQXNCK-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 8,MMP8,Enzyme,,,9464365,KI,=,3100,NM,,,,,,,,,,,,,,"Inhibition of Matrix metalloprotease-8 (Human neutrophil collagenase, MMP-8)",,Design and synthesis of malonic acid-based inhibitors of human neutrophil collagenase (MMP8).,J. Med. Chem.,1998,41,3,"Graf von Roedern E, Grams F, Brandstetter H, Moroder L",,105076,DTCT0024061,1555154,DTCC00290739,30930,15030
CHEMBL113827,P22894,,WKIMWNKNDQXNCK-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 8,MMP8,Enzyme,,,17275314,KI,=,3090.3,NM,,,,,,,,,,,,,,Inhibition of MMP8,,Matrix metalloproteinases (MMPs): chemical-biological functions and (Q)SARs.,Bioorg. Med. Chem.,2007,15,6,"Verma RP, Hansch C",,458937,DTCT0024061,2258682,DTCC00290739,8958,24803
